datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-15 00:02:02,3639,014,2.1.0,4.068,22.41,989.28,71.78,0.0000,209,0.347,40,2,0.277,265096,0
2025-11-15 00:12:05,3631,014,2.1.0,4.071,22.41,989.17,75.72,0.0000,215,0.357,40,3,0.358,265096,0
2025-11-15 00:22:08,3631,014,2.1.0,4.074,22.38,989.13,76.50,0.0000,221,0.368,40,2,0.266,265096,0
2025-11-15 00:32:12,3631,014,2.1.0,4.073,22.31,988.79,74.80,0.0000,136,0.226,40,9,0.726,265096,0
2025-11-15 00:42:15,3639,014,2.1.0,4.070,22.43,988.52,73.32,0.0000,292,0.485,40,1,0.120,265096,0
2025-11-15 00:52:19,3631,014,2.1.0,4.073,22.54,988.61,77.32,0.0000,230,0.383,40,2,0.258,265096,0
2025-11-15 01:02:22,3631,014,2.1.0,4.071,22.57,988.74,73.53,0.0000,129,0.214,40,5,0.608,265096,0
2025-11-15 01:12:25,3639,014,2.1.0,4.073,22.49,988.75,70.57,0.0000,22,0.037,40,11,0.952,265096,0
2025-11-15 01:22:28,3631,014,2.1.0,4.071,22.55,988.60,70.42,0.0000,136,0.226,40,7,0.673,265096,0
2025-11-15 01:32:32,3631,014,2.1.0,4.071,22.52,988.49,69.23,0.0000,28,0.047,40,13,0.949,265096,0
2025-11-15 01:42:35,3631,014,2.1.0,4.071,22.48,988.45,68.64,0.0000,2,0.003,40,14,0.996,265096,0
2025-11-15 01:52:38,3633,014,2.1.0,4.071,22.45,988.44,67.72,0.0000,3,0.005,40,14,0.995,265096,0
2025-11-15 02:02:41,3631,014,2.1.0,4.071,22.52,988.36,70.22,0.0000,104,0.173,40,7,0.729,265096,0
2025-11-15 02:12:45,3630,014,2.1.0,4.071,22.66,988.09,70.67,0.0000,247,0.410,40,1,0.139,265096,0
2025-11-15 02:22:48,3630,014,2.1.0,4.071,22.60,987.88,70.24,0.0000,61,0.101,40,10,0.868,265096,0
2025-11-15 02:32:52,3632,014,2.1.0,4.071,22.52,988.02,68.58,0.0000,2,0.003,40,14,0.996,265096,0
2025-11-15 02:42:56,3631,014,2.1.0,4.073,22.48,987.82,67.66,0.0000,9,0.015,40,14,0.984,265096,0
2025-11-15 02:53:56,3630,014,2.1.0,4.070,22.57,987.78,66.52,0.0000,1,0.002,40,14,0.998,265096,0
2025-11-15 03:03:59,3632,014,2.1.0,4.070,22.53,987.77,67.18,0.0000,33,0.055,40,12,0.936,265096,0
2025-11-15 03:14:03,3640,014,2.1.0,4.071,22.58,987.63,67.72,0.0000,68,0.113,40,12,0.876,265096,0
2025-11-15 03:24:06,3631,014,2.1.0,4.070,22.62,987.64,68.40,0.0000,215,0.357,40,3,0.358,265096,0
2025-11-15 03:34:10,3631,014,2.1.0,4.071,22.56,987.62,67.98,0.0000,34,0.057,40,10,0.922,265096,0
2025-11-15 03:44:13,3633,014,2.1.0,4.069,22.50,987.52,66.67,0.0000,9,0.015,40,11,0.980,265096,0
2025-11-15 03:54:16,3631,014,2.1.0,4.071,22.44,987.28,66.68,0.0000,10,0.017,40,14,0.982,265096,0
2025-11-15 04:04:20,3631,014,2.1.0,4.070,22.49,987.16,67.11,0.0000,112,0.186,40,9,0.763,265096,0
2025-11-15 04:14:23,3631,014,2.1.0,4.070,22.46,987.11,66.61,0.0000,6,0.010,40,12,0.988,265096,0
2025-11-15 04:24:27,3632,014,2.1.0,4.070,22.62,987.01,68.97,0.0000,166,0.276,40,2,0.325,265096,0
2025-11-15 04:34:30,3640,014,2.1.0,4.070,22.59,986.93,67.79,0.0000,118,0.196,40,6,0.670,265096,0
2025-11-15 04:44:33,3639,014,2.1.0,4.070,22.65,986.90,68.27,0.0000,237,0.394,40,3,0.336,265096,0
2025-11-15 04:54:36,3633,014,2.1.0,4.069,22.88,986.79,67.63,0.0000,183,0.304,40,4,0.466,265096,0
2025-11-15 05:04:40,3633,014,2.1.0,4.069,22.79,986.59,67.83,0.0000,158,0.262,40,4,0.503,265096,0
2025-11-15 05:14:44,3640,014,2.1.0,4.069,22.82,986.45,66.58,0.0000,210,0.349,40,2,0.276,265096,0
2025-11-15 05:24:47,3631,014,2.1.0,4.070,22.76,986.60,67.12,0.0000,126,0.209,40,8,0.717,265096,0
2025-11-15 05:34:51,3633,014,2.1.0,4.070,22.60,986.24,66.49,0.0000,5,0.008,40,14,0.991,265096,0
2025-11-15 05:44:54,3631,014,2.1.0,4.070,22.50,986.02,66.10,0.0000,4,0.007,40,14,0.993,265096,0
2025-11-15 05:54:57,3631,014,2.1.0,4.071,22.42,986.14,65.54,0.0000,2,0.003,40,14,0.996,265096,0
2025-11-15 06:05:00,3631,014,2.1.0,4.069,22.36,986.11,65.50,0.5184,20,0.033,40,12,0.960,265096,0
2025-11-15 06:15:04,3632,014,2.1.0,4.070,22.33,986.19,65.52,0.5112,3,0.005,40,14,0.995,265096,0
2025-11-15 06:25:07,3631,014,2.1.0,4.070,22.30,986.12,65.32,0.5112,0,0.000,40,15,1.000,265096,0
2025-11-15 06:35:11,3631,014,2.1.0,4.070,22.28,986.09,65.67,0.5112,2,0.003,40,13,0.996,265096,0
2025-11-15 06:45:14,3631,014,2.1.0,4.068,22.28,986.08,65.86,0.3744,19,0.032,40,12,0.962,265096,0
2025-11-15 06:56:16,3631,014,2.1.0,4.068,22.53,986.04,66.48,0.4752,90,0.150,40,6,0.727,265096,0
2025-11-15 07:06:19,3633,014,2.1.0,4.068,22.60,986.12,66.97,0.4500,143,0.238,40,3,0.456,265096,0
2025-11-15 07:16:22,3631,014,2.1.0,4.068,22.52,986.02,66.13,0.4896,114,0.190,40,0,0.000,265096,0
2025-11-15 07:26:25,3630,014,2.1.0,4.068,22.48,986.15,68.11,0.4752,193,0.321,40,1,0.172,265096,0
2025-11-15 07:36:29,3630,014,2.1.0,4.066,22.51,986.14,67.31,0.5076,97,0.161,40,7,0.743,265096,0
2025-11-15 07:46:32,3628,014,2.1.0,4.069,22.47,986.02,66.35,0.5004,24,0.040,40,12,0.952,265096,0
2025-11-15 07:56:35,3631,014,2.1.0,4.068,22.42,985.90,65.47,0.4896,2,0.003,40,14,0.996,265096,0
2025-11-15 08:06:39,3630,014,2.1.0,4.069,22.37,985.80,65.14,0.5004,1,0.002,40,15,0.998,265096,0
2025-11-15 08:16:42,3631,014,2.1.0,4.069,22.34,985.67,65.10,0.5436,0,0.000,40,15,1.000,265096,0
2025-11-15 08:26:45,3631,014,2.1.0,4.068,22.35,985.65,66.10,0.3816,60,0.100,40,10,0.870,265096,0
2025-11-15 08:36:48,3631,014,2.1.0,4.066,22.38,985.65,66.73,0.3888,40,0.067,40,9,0.900,265096,0
2025-11-15 08:46:51,3631,014,2.1.0,4.069,22.40,985.68,66.71,0.3960,34,0.057,40,11,0.928,265096,0
2025-11-15 08:56:54,3632,014,2.1.0,4.068,22.39,985.69,66.49,0.3600,1,0.002,40,15,0.998,265096,0
2025-11-15 09:06:57,3631,014,2.1.0,4.069,22.38,985.68,65.83,0.3600,0,0.000,40,15,1.000,265096,0
2025-11-15 09:17:01,3630,014,2.1.0,4.068,22.37,985.43,65.65,0.3600,0,0.000,40,15,1.000,265096,0
2025-11-15 09:27:04,3631,014,2.1.0,4.069,22.34,985.36,65.67,0.4608,1,0.002,40,14,0.998,265096,0
2025-11-15 09:37:07,3632,014,2.1.0,4.068,22.30,985.43,65.12,0.4032,0,0.000,40,15,1.000,265096,0
2025-11-15 09:47:10,3631,014,2.1.0,4.066,22.26,985.24,64.99,0.4032,2,0.003,40,14,0.996,265096,0
2025-11-15 09:57:13,3630,014,2.1.0,4.066,22.22,985.17,65.41,0.4032,1,0.002,40,15,0.998,265096,0
2025-11-15 10:07:17,3632,014,2.1.0,4.068,22.20,985.36,65.00,0.3708,0,0.000,40,15,1.000,265096,0
2025-11-15 10:17:20,3632,014,2.1.0,4.068,22.17,985.04,64.75,0.3600,0,0.000,40,15,1.000,265096,0
2025-11-15 10:27:23,3632,014,2.1.0,4.068,22.15,985.00,64.67,0.3708,4,0.007,40,13,0.992,265096,0
2025-11-15 10:37:26,3631,014,2.1.0,4.068,22.10,984.77,64.90,0.3600,2,0.003,40,13,0.996,265096,0
2025-11-15 10:47:29,3633,014,2.1.0,4.066,22.08,984.59,65.61,0.3564,19,0.032,40,13,0.965,265096,0
2025-11-15 10:58:31,3631,014,2.1.0,4.066,22.22,984.38,64.78,0.3600,63,0.105,40,11,0.875,265096,0
2025-11-15 11:08:34,3630,014,2.1.0,4.066,22.14,984.22,65.03,0.3708,0,0.000,40,15,1.000,265096,0
2025-11-15 11:18:38,3631,014,2.1.0,4.068,22.09,984.19,64.67,0.4068,2,0.003,40,15,0.997,265096,0
2025-11-15 11:28:42,3632,014,2.1.0,4.068,22.03,983.94,64.61,0.4068,2,0.003,40,14,0.996,265096,0
2025-11-15 11:38:46,3629,014,2.1.0,4.065,22.00,983.93,64.82,0.4068,3,0.005,40,14,0.995,265096,0
2025-11-15 11:48:49,3634,014,2.1.0,4.064,21.99,983.47,64.93,0.3600,0,0.000,40,15,1.000,265096,0
2025-11-15 11:58:51,3630,014,2.1.0,4.065,21.97,983.50,64.99,0.3600,3,0.005,40,14,0.995,265096,0
2025-11-15 12:08:55,3631,014,2.1.0,4.064,21.97,983.39,64.67,0.3600,1,0.002,40,14,0.998,265096,0
2025-11-15 12:18:59,3630,014,2.1.0,4.064,21.96,983.23,64.88,0.3600,0,0.000,40,15,1.000,265096,0
2025-11-15 12:29:02,3632,014,2.1.0,4.065,21.96,983.18,64.91,0.3600,0,0.000,40,15,1.000,265096,0
2025-11-15 12:39:06,3627,014,2.1.0,4.066,21.97,983.03,65.17,0.3708,1,0.002,40,15,0.998,265096,0
2025-11-15 12:49:09,3630,014,2.1.0,4.065,21.99,983.06,65.11,0.3708,14,0.023,40,12,0.972,265096,0
2025-11-15 12:59:12,3630,014,2.1.0,4.066,21.99,983.01,65.01,0.3708,1,0.002,40,14,0.998,265096,0
2025-11-15 13:09:16,3632,014,2.1.0,4.064,22.00,982.86,64.93,0.3708,1,0.002,40,14,0.998,265096,0
2025-11-15 13:19:20,3631,014,2.1.0,4.066,21.99,982.70,64.73,0.3708,4,0.007,40,13,0.992,265096,0
2025-11-15 13:29:24,3631,014,2.1.0,4.065,21.99,982.70,64.89,0.3708,2,0.003,40,14,0.996,265096,0
2025-11-15 13:39:27,3632,014,2.1.0,4.065,22.00,982.53,64.79,0.3708,3,0.005,40,14,0.995,265096,0
2025-11-15 13:49:30,3631,014,2.1.0,4.064,22.00,982.50,64.75,0.3708,0,0.000,40,15,1.000,265096,0
2025-11-15 13:59:33,3631,014,2.1.0,4.065,22.03,982.52,65.17,0.3672,13,0.022,40,12,0.974,265096,0
2025-11-15 14:09:36,3629,014,2.1.0,4.065,22.05,982.40,64.74,0.3672,0,0.000,40,15,1.000,265096,0
2025-11-15 14:19:40,3632,014,2.1.0,4.065,22.06,982.53,64.78,0.3672,2,0.003,40,14,0.996,265096,0
2025-11-15 14:29:43,3631,014,2.1.0,4.065,22.05,982.58,64.70,0.3672,1,0.002,40,14,0.998,265096,0
2025-11-15 14:39:47,3630,014,2.1.0,4.064,22.06,982.56,64.49,0.3672,2,0.003,40,15,0.997,265096,0
2025-11-15 14:49:50,3631,014,2.1.0,4.065,22.07,982.66,64.77,0.3672,2,0.003,40,14,0.996,265096,0
2025-11-15 15:00:52,3632,014,2.1.0,4.064,22.18,982.76,64.43,0.4104,2,0.003,40,14,0.996,265096,0
2025-11-15 15:10:55,3631,014,2.1.0,4.062,22.15,983.04,64.39,0.4140,3,0.005,40,14,0.995,265096,0
2025-11-15 15:20:59,3631,014,2.1.0,4.065,22.13,983.14,64.42,0.3780,2,0.003,40,14,0.996,265096,0
2025-11-15 15:31:03,3633,014,2.1.0,4.062,22.12,983.23,64.66,0.3276,6,0.010,40,14,0.989,265096,0
2025-11-15 15:41:06,3631,014,2.1.0,4.065,22.19,983.20,65.16,0.3672,88,0.146,40,9,0.804,265096,0
2025-11-15 15:51:09,3630,014,2.1.0,4.064,22.19,983.12,64.95,0.3672,5,0.008,40,13,0.990,265096,0
2025-11-15 16:01:13,3631,014,2.1.0,4.062,22.17,983.26,64.61,0.3672,0,0.000,40,15,1.000,265096,0
2025-11-15 16:11:16,3632,014,2.1.0,4.064,22.17,983.29,64.50,0.3672,3,0.005,40,14,0.995,265096,0
2025-11-15 16:21:19,3631,014,2.1.0,4.062,22.17,983.37,64.39,0.3672,1,0.002,40,15,0.998,265096,0
2025-11-15 16:31:22,3631,014,2.1.0,4.064,22.17,983.50,64.56,0.3672,2,0.003,40,14,0.996,265096,0
2025-11-15 16:41:25,3631,014,2.1.0,4.065,22.18,983.80,64.48,0.3672,1,0.002,40,14,0.998,265096,0
2025-11-15 16:51:29,3631,014,2.1.0,4.065,22.18,984.02,64.49,0.3672,4,0.007,40,13,0.992,265096,0
