datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-16 00:00:10,3676,007,2.1.0,4.050,22.30,989.40,53.10,0.0000,30,0.050,40,11,0.936,264932,0
2025-11-16 00:10:13,3676,007,2.1.0,4.051,22.18,989.40,53.29,0.0000,0,0.000,40,15,1.000,264932,0
2025-11-16 00:20:16,3680,007,2.1.0,4.051,22.12,989.39,52.96,0.0000,33,0.055,40,13,0.940,264932,0
2025-11-16 00:30:19,3682,007,2.1.0,4.051,22.07,989.47,54.13,0.0000,73,0.121,40,12,0.868,264932,0
2025-11-16 00:40:22,3678,007,2.1.0,4.051,22.17,989.69,53.98,0.0000,206,0.342,40,7,0.576,264932,0
2025-11-16 00:50:25,3676,007,2.1.0,4.052,22.15,989.80,53.88,0.0000,218,0.363,40,7,0.562,264932,0
2025-11-16 01:00:28,3686,007,2.1.0,4.050,22.26,989.88,52.83,0.0000,250,0.416,40,1,0.138,264932,0
2025-11-16 01:10:31,3686,007,2.1.0,4.052,22.27,990.11,52.47,0.0000,311,0.517,40,4,0.340,264932,0
2025-11-16 01:20:33,3684,007,2.1.0,4.050,22.35,990.20,52.51,0.0000,508,0.847,40,0,0.000,264932,0
2025-11-16 01:30:36,3686,007,2.1.0,4.052,22.40,990.22,51.74,0.0000,442,0.735,40,0,0.000,264932,0
2025-11-16 01:40:39,3675,007,2.1.0,4.051,22.33,990.38,51.38,0.0000,75,0.125,40,12,0.865,264932,0
2025-11-16 01:50:42,3678,007,2.1.0,4.051,22.21,990.51,50.60,0.0000,0,0.000,40,15,1.000,264932,0
2025-11-16 02:00:45,3674,007,2.1.0,4.050,22.15,990.72,50.36,0.0000,51,0.085,40,13,0.911,264932,0
2025-11-16 02:10:48,3679,007,2.1.0,4.051,22.09,990.76,50.28,0.0000,0,0.000,40,15,1.000,264932,0
2025-11-16 02:20:52,3675,007,2.1.0,4.050,22.04,990.90,49.84,0.0000,0,0.000,40,15,1.000,264932,0
2025-11-16 02:30:54,3678,007,2.1.0,4.050,22.04,990.95,51.02,0.0000,35,0.058,40,14,0.941,264932,0
2025-11-16 02:40:57,3677,007,2.1.0,4.052,22.04,991.11,51.60,0.0000,41,0.068,40,14,0.932,264932,0
2025-11-16 02:51:00,3675,007,2.1.0,4.051,22.07,991.24,51.20,0.0000,0,0.000,40,15,1.000,264932,0
2025-11-16 03:02:00,3679,007,2.1.0,4.050,22.18,991.40,51.40,0.0000,0,0.000,40,15,1.000,264932,0
2025-11-16 03:12:02,3674,007,2.1.0,4.051,22.15,991.40,52.25,0.0000,0,0.000,40,15,1.000,264932,0
2025-11-16 03:22:05,3678,007,2.1.0,4.051,22.14,991.72,52.06,0.0000,0,0.000,40,15,1.000,264932,0
2025-11-16 03:32:09,3675,007,2.1.0,4.050,22.17,991.82,52.73,0.0000,43,0.071,40,12,0.918,264932,0
2025-11-16 03:42:11,3678,007,2.1.0,4.049,22.18,992.00,52.66,0.0000,0,0.000,40,15,1.000,264932,0
2025-11-16 03:52:14,3678,007,2.1.0,4.051,22.19,992.22,52.43,0.0000,0,0.000,40,15,1.000,264932,0
2025-11-16 04:02:16,3680,007,2.1.0,4.050,22.20,992.46,52.71,0.0000,0,0.000,40,15,1.000,264932,0
2025-11-16 04:12:20,3679,007,2.1.0,4.051,22.20,992.74,52.78,0.0000,22,0.037,40,14,0.962,264932,0
2025-11-16 04:22:22,3679,007,2.1.0,4.049,22.20,993.00,52.85,0.0000,0,0.000,40,15,1.000,264932,0
2025-11-16 04:32:25,3678,007,2.1.0,4.050,22.32,992.92,53.61,0.0000,145,0.241,40,8,0.688,264932,0
