datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-16 00:02:55,3633,012,2.1.0,4.021,22.69,989.70,75.16,0.0000,89,0.148,40,10,0.818,265096,0
2025-11-16 00:12:57,3635,012,2.1.0,4.025,22.66,989.69,75.25,0.0000,89,0.148,40,9,0.802,265096,0
2025-11-16 00:23:00,3634,012,2.1.0,4.026,22.57,989.62,74.25,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 00:33:04,3631,012,2.1.0,4.026,22.49,989.74,73.47,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 00:43:06,3631,012,2.1.0,4.025,22.45,989.92,73.07,0.0000,22,0.037,40,13,0.959,265096,0
2025-11-16 00:53:09,3635,012,2.1.0,4.025,22.43,990.00,73.16,0.0000,110,0.183,40,8,0.744,265096,0
2025-11-16 01:03:12,3643,012,2.1.0,4.028,22.54,990.11,74.08,0.0000,230,0.383,40,3,0.343,265096,0
2025-11-16 01:13:14,3642,012,2.1.0,4.028,22.61,990.40,73.25,0.0000,90,0.150,40,7,0.757,265096,0
2025-11-16 01:23:17,3635,012,2.1.0,4.025,22.60,990.43,72.58,0.0000,84,0.140,40,9,0.811,265096,0
2025-11-16 01:33:20,3636,012,2.1.0,4.025,22.54,990.45,72.68,0.0000,31,0.052,40,13,0.944,265096,0
2025-11-16 01:43:23,3634,012,2.1.0,4.025,22.48,990.61,72.20,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 01:53:26,3633,012,2.1.0,4.025,22.42,990.82,71.91,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 02:03:29,3635,012,2.1.0,4.024,22.38,990.91,72.00,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 02:13:32,3630,012,2.1.0,4.028,22.35,991.06,71.56,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 02:23:34,3634,012,2.1.0,4.026,22.31,991.24,71.66,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 02:33:37,3631,012,2.1.0,4.025,22.33,991.25,72.34,0.0000,25,0.042,40,13,0.954,265096,0
2025-11-16 02:43:40,3631,012,2.1.0,4.026,22.36,991.43,72.50,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 02:53:43,3631,012,2.1.0,4.026,22.37,991.61,72.70,0.0000,10,0.017,40,15,0.984,265096,0
2025-11-16 03:04:43,3634,012,2.1.0,4.026,22.52,991.61,72.70,0.0000,18,0.030,40,14,0.969,265096,0
2025-11-16 03:14:46,3634,012,2.1.0,4.026,22.51,991.75,73.33,0.0000,0,0.000,40,15,1.000,265096,0
