datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-15 00:09:37,3635,010,2.1.0,4.066,22.63,989.58,62.05,0.0000,143,0.238,40,8,0.691,265096,0
2025-11-15 00:19:40,3634,010,2.1.0,4.066,22.63,989.47,61.60,0.0000,1,0.002,40,14,0.998,265096,0
2025-11-15 00:29:44,3636,010,2.1.0,4.066,22.64,989.33,61.17,0.0000,2,0.003,40,15,0.997,265096,0
2025-11-15 00:39:46,3634,010,2.1.0,4.065,22.66,988.91,60.63,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 00:49:49,3642,010,2.1.0,4.065,22.67,988.92,60.69,0.0000,19,0.032,40,13,0.965,265096,0
2025-11-15 00:59:51,3634,010,2.1.0,4.065,22.75,989.10,61.84,0.0000,112,0.186,40,6,0.682,265096,0
2025-11-15 01:09:54,3635,010,2.1.0,4.068,22.73,989.03,61.26,0.0000,140,0.233,40,10,0.741,265096,0
2025-11-15 01:19:57,3634,010,2.1.0,4.065,22.72,989.00,60.41,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 01:30:01,3634,010,2.1.0,4.069,22.71,988.90,60.38,0.0000,2,0.003,40,14,0.996,265096,0
2025-11-15 01:40:04,3634,010,2.1.0,4.065,22.70,988.83,60.12,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 01:50:07,3635,010,2.1.0,4.066,22.72,988.73,60.77,0.0000,56,0.093,40,12,0.896,265096,0
2025-11-15 02:00:10,3634,010,2.1.0,4.065,22.77,988.80,60.82,0.0000,194,0.323,40,7,0.591,265096,0
2025-11-15 02:10:12,3634,010,2.1.0,4.066,22.77,988.54,60.41,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 02:20:15,3636,010,2.1.0,4.064,22.75,988.30,60.14,0.0000,7,0.012,40,14,0.988,265096,0
2025-11-15 02:30:18,3635,010,2.1.0,4.066,22.75,988.38,60.01,0.0000,11,0.018,40,13,0.979,265096,0
2025-11-15 02:40:22,3634,010,2.1.0,4.065,22.76,988.28,60.51,0.0000,10,0.017,40,14,0.982,265096,0
2025-11-15 02:51:22,3642,010,2.1.0,4.065,22.93,988.16,60.56,0.0000,141,0.236,40,7,0.665,265096,0
2025-11-15 03:01:25,3635,010,2.1.0,4.064,22.88,988.13,60.52,0.0000,8,0.013,40,14,0.986,265096,0
2025-11-15 03:11:28,3635,010,2.1.0,4.062,22.83,988.08,59.82,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 03:21:31,3635,010,2.1.0,4.065,22.79,987.96,59.92,0.0000,4,0.007,40,14,0.993,265096,0
2025-11-15 03:31:34,3634,010,2.1.0,4.065,22.79,988.09,60.01,0.0000,42,0.070,40,12,0.920,265096,0
2025-11-15 03:41:38,3636,010,2.1.0,4.064,22.77,987.93,60.40,0.0000,63,0.105,40,12,0.884,265096,0
2025-11-15 03:51:41,3635,010,2.1.0,4.064,22.84,987.66,61.77,0.0000,68,0.113,40,11,0.866,265096,0
2025-11-15 04:01:44,3634,010,2.1.0,4.065,22.80,987.58,60.24,0.0000,7,0.012,40,15,0.988,265096,0
2025-11-15 04:11:47,3636,010,2.1.0,4.065,22.78,987.52,60.47,0.0000,49,0.082,40,12,0.907,265096,0
2025-11-15 04:21:50,3635,010,2.1.0,4.065,22.85,987.30,60.81,0.0000,139,0.231,40,5,0.590,265096,0
2025-11-15 04:31:53,3634,010,2.1.0,4.065,22.86,987.42,61.98,0.0000,178,0.296,40,5,0.529,265096,0
2025-11-15 04:41:56,3642,010,2.1.0,4.064,22.81,987.29,60.81,0.0000,126,0.210,40,8,0.717,265096,0
2025-11-15 04:51:59,3635,010,2.1.0,4.064,22.88,987.29,62.39,0.0000,221,0.367,40,1,0.153,265096,0
2025-11-15 05:02:02,3634,010,2.1.0,4.066,22.78,987.00,60.93,0.0000,40,0.066,40,13,0.929,265096,0
2025-11-15 05:12:05,3634,010,2.1.0,4.062,22.74,986.85,60.98,0.0000,67,0.111,40,12,0.878,265096,0
2025-11-15 05:22:08,3634,010,2.1.0,4.065,22.69,986.87,60.62,0.0000,5,0.008,40,13,0.990,265096,0
2025-11-15 05:32:11,3636,010,2.1.0,4.065,22.67,986.73,60.53,0.0000,3,0.005,40,14,0.995,265096,0
2025-11-15 05:42:14,3634,010,2.1.0,4.062,22.62,986.39,60.24,0.0000,2,0.003,40,15,0.997,265096,0
2025-11-15 05:52:17,3634,010,2.1.0,4.064,22.60,986.45,60.72,0.0000,9,0.015,40,13,0.983,265096,0
2025-11-15 06:02:21,3634,010,2.1.0,4.064,22.62,986.51,60.48,0.8352,24,0.040,40,10,0.943,265096,0
2025-11-15 06:12:24,3635,010,2.1.0,4.065,22.59,986.62,60.12,0.8136,5,0.008,40,14,0.991,265096,0
2025-11-15 06:22:27,3635,010,2.1.0,4.064,22.58,986.59,60.07,0.8136,6,0.010,40,15,0.990,265096,0
2025-11-15 06:32:30,3634,010,2.1.0,4.062,22.57,986.43,60.28,0.7920,0,0.000,40,15,1.000,265096,0
2025-11-15 06:42:33,3635,010,2.1.0,4.062,22.58,986.42,60.06,0.8172,31,0.052,40,13,0.944,265096,0
2025-11-15 06:53:34,3636,010,2.1.0,4.064,22.69,986.42,60.11,0.8136,0,0.000,40,15,1.000,265096,0
2025-11-15 07:03:37,3635,010,2.1.0,4.061,22.64,986.28,59.72,0.8136,2,0.003,40,15,0.997,265096,0
2025-11-15 07:13:39,3634,010,2.1.0,4.062,22.62,986.47,60.07,0.8136,4,0.007,40,14,0.993,265096,0
2025-11-15 07:23:42,3636,010,2.1.0,4.062,22.61,986.53,60.46,0.8064,1,0.002,40,14,0.998,265096,0
2025-11-15 07:33:46,3634,010,2.1.0,4.061,22.61,986.49,59.60,0.8064,0,0.000,40,15,1.000,265096,0
2025-11-15 07:43:49,3634,010,2.1.0,4.062,22.63,986.50,60.25,0.6912,16,0.027,40,13,0.970,265096,0
2025-11-15 07:53:52,3642,010,2.1.0,4.064,22.67,986.09,60.28,0.6840,129,0.215,40,8,0.713,265096,0
2025-11-15 08:03:54,3635,010,2.1.0,4.062,22.72,986.07,60.26,0.7704,126,0.210,40,8,0.717,265096,0
2025-11-15 08:13:57,3635,010,2.1.0,4.061,22.71,986.16,60.32,0.7452,8,0.013,40,14,0.986,265096,0
2025-11-15 08:24:01,3634,010,2.1.0,4.064,22.70,986.01,60.29,0.5112,66,0.110,40,11,0.870,265096,0
2025-11-15 08:34:04,3635,010,2.1.0,4.061,22.79,986.04,60.87,0.7920,100,0.166,40,9,0.783,265096,0
2025-11-15 08:44:06,3636,010,2.1.0,4.062,22.74,986.01,60.50,0.7992,0,0.000,40,15,1.000,265096,0
2025-11-15 08:54:08,3635,010,2.1.0,4.060,22.70,986.05,60.11,0.7920,0,0.000,40,15,1.000,265096,0
2025-11-15 09:04:12,3635,010,2.1.0,4.065,22.68,986.05,59.86,0.7920,0,0.000,40,15,1.000,265096,0
2025-11-15 09:14:15,3636,010,2.1.0,4.061,22.66,985.88,59.79,0.7920,0,0.000,40,15,1.000,265096,0
2025-11-15 09:24:18,3634,010,2.1.0,4.062,22.64,985.66,59.58,0.7992,0,0.000,40,15,1.000,265096,0
2025-11-15 09:34:20,3635,010,2.1.0,4.061,22.63,985.62,59.66,0.8136,23,0.038,40,13,0.958,265096,0
2025-11-15 09:44:24,3634,010,2.1.0,4.062,22.61,985.59,59.60,0.8064,0,0.000,40,15,1.000,265096,0
2025-11-15 09:54:27,3636,010,2.1.0,4.061,22.56,985.39,59.47,0.8100,0,0.000,40,15,1.000,265096,0
2025-11-15 10:04:30,3635,010,2.1.0,4.062,22.50,985.72,59.56,0.7920,0,0.000,40,15,1.000,265096,0
2025-11-15 10:14:34,3636,010,2.1.0,4.062,22.46,985.44,59.55,0.7992,0,0.000,40,15,1.000,265096,0
2025-11-15 10:24:37,3638,010,2.1.0,4.062,22.42,985.40,59.51,0.8028,0,0.000,40,15,1.000,265096,0
2025-11-15 10:34:40,3635,010,2.1.0,4.062,22.41,985.20,59.76,0.7992,76,0.126,40,11,0.853,265096,0
2025-11-15 10:44:43,3634,010,2.1.0,4.062,22.37,984.96,59.78,0.7992,0,0.000,40,15,1.000,265096,0
2025-11-15 10:55:43,3636,010,2.1.0,4.061,22.44,984.84,59.22,0.7992,0,0.000,40,15,1.000,265096,0
2025-11-15 11:05:46,3634,010,2.1.0,4.060,22.34,984.76,59.76,0.7992,0,0.000,40,15,1.000,265096,0
2025-11-15 11:15:48,3634,010,2.1.0,4.061,22.28,984.52,59.85,0.7992,0,0.000,40,15,1.000,265096,0
2025-11-15 11:25:51,3634,010,2.1.0,4.060,22.23,984.28,59.58,0.8064,0,0.000,40,15,1.000,265096,0
2025-11-15 11:35:54,3636,010,2.1.0,4.060,22.19,984.33,59.36,0.8064,0,0.000,40,15,1.000,265096,0
2025-11-15 11:45:57,3635,010,2.1.0,4.061,22.17,983.99,59.95,0.8208,0,0.000,40,15,1.000,265096,0
2025-11-15 11:56:01,3634,010,2.1.0,4.061,22.18,983.87,60.07,0.8208,20,0.033,40,13,0.963,265096,0
2025-11-15 12:06:04,3636,010,2.1.0,4.061,22.19,983.78,59.71,0.8208,0,0.000,40,15,1.000,265096,0
2025-11-15 12:16:07,3636,010,2.1.0,4.060,22.17,983.65,60.01,0.8280,0,0.000,40,15,1.000,265096,0
2025-11-15 12:26:10,3634,010,2.1.0,4.060,22.17,983.57,59.87,0.8280,0,0.000,40,15,1.000,265096,0
2025-11-15 12:36:14,3634,010,2.1.0,4.061,22.17,983.43,59.96,0.8352,0,0.000,40,15,1.000,265096,0
2025-11-15 12:46:16,3636,010,2.1.0,4.059,22.18,983.44,59.37,0.8280,0,0.000,40,15,1.000,265096,0
2025-11-15 12:56:20,3635,010,2.1.0,4.060,22.19,983.44,59.77,0.8352,0,0.000,40,15,1.000,265096,0
2025-11-15 13:06:22,3635,010,2.1.0,4.061,22.20,983.37,59.71,0.8352,0,0.000,40,15,1.000,265096,0
2025-11-15 13:16:26,3634,010,2.1.0,4.059,22.23,983.15,60.45,0.8280,0,0.000,40,15,1.000,265096,0
2025-11-15 13:26:29,3636,010,2.1.0,4.061,22.28,983.07,60.31,0.7704,57,0.095,40,11,0.885,265096,0
2025-11-15 13:36:33,3635,010,2.1.0,4.061,22.29,983.06,60.08,0.7704,0,0.000,40,15,1.000,265096,0
2025-11-15 13:46:36,3634,010,2.1.0,4.061,22.28,982.91,60.01,0.7704,0,0.000,40,15,1.000,265096,0
2025-11-15 13:56:39,3635,010,2.1.0,4.060,22.27,982.79,59.93,0.7704,0,0.000,40,15,1.000,265096,0
2025-11-15 14:06:42,3636,010,2.1.0,4.060,22.28,982.88,59.80,0.7704,0,0.000,40,15,1.000,265096,0
2025-11-15 14:16:45,3634,010,2.1.0,4.059,22.28,982.93,59.24,0.7704,0,0.000,40,15,1.000,265096,0
2025-11-15 14:26:48,3634,010,2.1.0,4.061,22.29,983.01,59.22,0.7704,0,0.000,40,15,1.000,265096,0
2025-11-15 14:36:51,3636,010,2.1.0,4.060,22.29,982.98,59.43,0.7848,7,0.012,40,15,0.988,265096,0
2025-11-15 14:46:54,3635,010,2.1.0,4.060,22.34,983.06,59.68,0.7920,5,0.008,40,14,0.991,265096,0
2025-11-15 14:57:54,3634,010,2.1.0,4.059,22.46,983.12,58.95,0.7992,0,0.000,40,15,1.000,265096,0
2025-11-15 15:07:57,3634,010,2.1.0,4.059,22.41,983.36,58.82,0.7992,0,0.000,40,15,1.000,265096,0
2025-11-15 15:18:00,3635,010,2.1.0,4.060,22.39,983.47,58.89,0.7992,0,0.000,40,15,1.000,265096,0
2025-11-15 15:28:03,3635,010,2.1.0,4.057,22.38,983.64,59.08,0.7920,0,0.000,40,15,1.000,265096,0
2025-11-15 15:38:07,3635,010,2.1.0,4.061,22.38,983.61,59.11,0.7920,0,0.000,40,15,1.000,265096,0
