datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-16 00:05:38,3604,019,2.1.0,4.065,22.31,989.58,52.91,0.0000,170,0.282,40,6,0.585,265096,0
2025-11-16 00:15:40,3526,019,2.1.0,4.066,22.24,989.55,52.91,0.0000,8,0.013,40,12,0.984,265096,0
2025-11-16 00:25:42,3527,019,2.1.0,4.065,22.20,989.62,52.44,0.0000,14,0.023,40,13,0.974,265096,0
2025-11-16 00:35:45,3517,019,2.1.0,4.065,22.15,989.60,52.26,0.0000,48,0.080,40,12,0.909,265096,0
2025-11-16 00:45:48,3603,019,2.1.0,4.065,22.15,989.93,52.22,0.0000,40,0.067,40,4,0.800,265096,0
2025-11-16 00:55:51,3520,019,2.1.0,4.065,22.17,989.97,51.99,0.0000,82,0.136,40,7,0.773,265096,0
2025-11-16 01:05:54,3617,019,2.1.0,4.064,22.16,990.11,51.11,0.0000,18,0.030,40,13,0.967,265096,0
2025-11-16 01:15:57,3613,019,2.1.0,4.062,22.16,990.35,51.31,0.0000,37,0.062,40,10,0.915,265096,0
2025-11-16 01:26:00,3611,019,2.1.0,4.066,22.17,990.42,51.42,0.0000,65,0.108,40,7,0.812,265096,0
2025-11-16 01:36:02,3622,019,2.1.0,4.064,22.16,990.35,51.27,0.0000,196,0.326,40,2,0.290,265096,0
2025-11-16 01:46:05,3508,019,2.1.0,4.065,22.25,990.61,51.21,0.0000,99,0.165,40,6,0.708,265096,0
2025-11-16 01:56:08,3604,019,2.1.0,4.065,22.25,990.75,50.75,0.0000,15,0.025,40,11,0.967,265096,0
2025-11-16 02:06:11,3612,019,2.1.0,4.065,22.26,990.90,49.72,0.0000,25,0.042,40,12,0.950,265096,0
2025-11-16 02:16:14,3603,019,2.1.0,4.065,22.25,991.05,49.98,0.0000,33,0.055,40,12,0.936,265096,0
2025-11-16 02:26:16,3508,019,2.1.0,4.065,22.28,991.23,50.26,0.0000,87,0.145,40,9,0.805,265096,0
2025-11-16 02:36:19,3509,019,2.1.0,4.065,22.37,991.24,50.29,0.0000,106,0.177,40,8,0.751,265096,0
2025-11-16 02:46:21,3600,019,2.1.0,4.062,22.34,991.34,51.09,0.0000,166,0.276,40,2,0.325,265096,0
2025-11-16 02:56:24,3506,019,2.1.0,4.064,22.44,991.52,50.86,0.0000,45,0.075,40,10,0.899,265096,0
2025-11-16 03:07:23,3583,019,2.1.0,4.064,22.52,991.56,50.96,0.0000,304,0.509,40,4,0.345,265096,0
2025-11-16 03:17:25,3505,019,2.1.0,4.062,22.46,991.80,51.65,0.0000,30,0.050,40,12,0.941,265096,0
2025-11-16 03:27:28,3603,019,2.1.0,4.064,22.43,991.89,51.54,0.0000,21,0.035,40,12,0.958,265096,0
2025-11-16 03:37:31,3610,019,2.1.0,4.061,22.55,992.11,52.76,0.0000,158,0.263,40,4,0.503,265096,0
2025-11-16 03:47:33,3603,019,2.1.0,4.062,22.52,992.34,52.29,0.0000,49,0.082,40,10,0.891,265096,0
