datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-16 00:06:04,3583,017,2.1.0,4.031,22.05,989.61,57.72,0.0000,116,0.193,40,5,0.633,265096,0
2025-11-16 00:16:06,3596,017,2.1.0,4.035,22.02,989.66,56.09,0.0000,50,0.083,40,8,0.865,265096,0
2025-11-16 00:26:10,3608,017,2.1.0,4.035,21.89,989.58,55.76,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-16 00:36:13,3607,017,2.1.0,4.035,21.81,989.60,55.66,0.0000,38,0.063,40,11,0.921,265096,0
2025-11-16 00:46:15,3610,017,2.1.0,4.036,21.68,989.86,54.89,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-16 00:56:19,3582,017,2.1.0,4.037,21.61,989.94,54.88,0.0000,16,0.027,40,13,0.970,265096,0
2025-11-16 01:06:22,3622,017,2.1.0,4.036,21.56,990.08,54.50,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-16 01:16:25,3621,017,2.1.0,4.035,21.58,990.30,55.05,0.0000,65,0.108,40,9,0.847,265096,0
2025-11-16 01:26:28,3603,017,2.1.0,4.036,21.53,990.37,54.04,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-16 01:36:31,3615,017,2.1.0,4.034,21.52,990.42,54.60,0.0000,2,0.003,40,14,0.996,265096,0
2025-11-16 01:46:33,3613,017,2.1.0,4.035,21.57,990.60,54.53,0.0000,22,0.037,40,13,0.959,265096,0
2025-11-16 01:56:36,3616,017,2.1.0,4.037,21.54,990.72,53.64,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-16 02:06:39,3612,017,2.1.0,4.034,21.55,990.92,53.75,0.0000,21,0.035,40,12,0.958,265096,0
2025-11-16 02:16:43,3635,017,2.1.0,4.036,21.52,991.04,53.26,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-16 02:26:46,3613,017,2.1.0,4.035,21.55,991.12,53.94,0.0000,9,0.015,40,12,0.982,265096,0
2025-11-16 02:36:49,3610,017,2.1.0,4.035,21.55,991.30,54.10,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-16 02:46:52,3604,017,2.1.0,4.035,21.60,991.42,54.95,0.0000,29,0.048,40,12,0.943,265096,0
2025-11-16 02:56:55,3638,017,2.1.0,4.035,21.59,991.53,55.46,0.0000,14,0.023,40,13,0.974,265096,0
2025-11-16 03:07:55,3605,017,2.1.0,4.034,21.73,991.56,55.15,0.0000,14,0.023,40,13,0.974,265096,0
2025-11-16 03:17:58,3618,017,2.1.0,4.034,21.70,991.76,56.31,0.0000,50,0.083,40,12,0.906,265096,0
2025-11-16 03:28:01,3612,017,2.1.0,4.035,21.70,991.87,56.73,0.0000,21,0.035,40,12,0.958,265096,0
2025-11-16 03:38:04,3618,017,2.1.0,4.034,21.83,992.10,57.69,0.0000,122,0.203,40,4,0.567,265096,0
2025-11-16 03:48:07,3594,017,2.1.0,4.034,21.99,992.28,56.92,0.0000,179,0.298,40,3,0.401,265096,0
2025-11-16 03:58:10,3597,017,2.1.0,4.035,21.96,992.64,56.72,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-16 04:08:13,3604,017,2.1.0,4.036,21.89,992.84,56.56,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-16 04:18:16,3605,017,2.1.0,4.035,21.83,993.04,56.24,0.0000,15,0.025,40,13,0.972,265096,0
2025-11-16 04:28:19,3619,017,2.1.0,4.035,21.79,993.16,56.71,0.0000,27,0.045,40,12,0.947,265096,0
2025-11-16 04:38:22,3610,017,2.1.0,4.037,21.92,993.14,57.53,0.0000,152,0.253,40,4,0.513,265096,0
2025-11-16 04:48:26,3590,017,2.1.0,4.037,22.04,993.12,57.76,0.0000,179,0.298,40,3,0.401,265096,0
2025-11-16 04:58:29,3593,017,2.1.0,4.036,22.15,993.17,61.46,0.0000,97,0.161,40,5,0.673,265096,0
2025-11-16 05:08:31,3545,017,2.1.0,4.034,22.15,993.35,58.02,0.0000,108,0.180,40,7,0.722,265096,0
2025-11-16 05:18:34,3594,017,2.1.0,4.035,22.09,993.31,57.45,0.0000,57,0.095,40,11,0.885,265096,0
2025-11-16 05:28:38,3600,017,2.1.0,4.035,22.14,993.49,57.32,0.0000,140,0.233,40,4,0.533,265096,0
2025-11-16 05:38:40,3546,017,2.1.0,4.034,22.21,993.74,58.35,0.0000,181,0.301,40,3,0.399,265096,0
2025-11-16 05:48:44,3594,017,2.1.0,4.035,22.18,993.88,57.22,0.0000,72,0.120,40,8,0.816,265096,0
2025-11-16 05:58:46,3590,017,2.1.0,4.034,22.19,993.84,58.40,0.0000,87,0.145,40,9,0.805,265096,0
2025-11-16 06:08:50,3595,017,2.1.0,4.037,22.13,993.94,57.29,0.0792,117,0.195,40,6,0.672,265096,0
2025-11-16 06:18:52,3603,017,2.1.0,4.034,22.02,994.06,58.15,0.1080,0,0.000,40,14,1.000,265096,0
2025-11-16 06:28:54,3600,017,2.1.0,4.035,21.92,994.36,57.70,0.1116,0,0.000,40,14,1.000,265096,0
2025-11-16 06:38:57,3603,017,2.1.0,4.035,21.80,994.43,57.17,0.1008,0,0.000,40,14,1.000,265096,0
2025-11-16 06:49:00,3613,017,2.1.0,4.034,21.73,994.58,57.10,0.1008,0,0.000,40,14,1.000,265096,0
2025-11-16 06:59:03,3610,017,2.1.0,4.035,21.70,994.72,57.91,0.1008,14,0.023,40,12,0.972,265096,0
2025-11-16 07:10:03,3607,017,2.1.0,4.034,21.79,994.73,56.75,0.1008,0,0.000,40,14,1.000,265096,0
2025-11-16 07:20:06,3611,017,2.1.0,4.035,21.69,994.96,56.48,0.1008,0,0.000,40,14,1.000,265096,0
2025-11-16 07:30:09,3627,017,2.1.0,4.034,21.66,995.23,57.35,0.0756,25,0.042,40,13,0.954,265096,0
2025-11-16 07:40:12,3616,017,2.1.0,4.034,21.65,995.22,56.97,0.1008,40,0.066,40,12,0.923,265096,0
2025-11-16 07:50:15,3612,017,2.1.0,4.034,21.63,995.46,56.27,0.1008,0,0.000,40,14,1.000,265096,0
2025-11-16 08:00:18,3614,017,2.1.0,4.034,21.62,995.60,56.35,0.1080,0,0.000,40,14,1.000,265096,0
2025-11-16 08:10:22,3621,017,2.1.0,4.034,21.60,995.63,56.12,0.1008,0,0.000,40,14,1.000,265096,0
2025-11-16 08:20:25,3618,017,2.1.0,4.034,21.65,995.99,57.42,0.0864,19,0.032,40,12,0.962,265096,0
2025-11-16 08:30:28,3608,017,2.1.0,4.035,21.78,996.16,60.57,0.1116,215,0.357,40,2,0.271,265096,0
2025-11-16 08:40:31,3600,017,2.1.0,4.032,21.92,996.13,57.86,0.1080,106,0.176,40,5,0.654,265096,0
2025-11-16 08:50:34,3577,017,2.1.0,4.034,21.83,996.13,57.36,0.1008,7,0.012,40,13,0.987,265096,0
2025-11-16 09:00:37,3604,017,2.1.0,4.032,21.77,996.29,56.93,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 09:10:40,3615,017,2.1.0,4.032,21.72,996.36,56.57,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 09:20:43,3620,017,2.1.0,4.034,21.69,996.29,56.40,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 09:30:46,3614,017,2.1.0,4.034,21.66,996.55,56.04,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 09:40:49,3608,017,2.1.0,4.035,21.64,996.48,55.87,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 09:50:52,3607,017,2.1.0,4.035,21.64,996.72,56.14,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 10:00:55,3611,017,2.1.0,4.032,21.61,996.68,55.74,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 10:10:59,3614,017,2.1.0,4.035,21.62,996.70,55.85,0.1008,8,0.013,40,13,0.985,265096,0
2025-11-16 10:21:02,3611,017,2.1.0,4.035,21.61,996.63,55.29,0.1008,0,0.000,40,14,1.000,265096,0
2025-11-16 10:31:05,3595,017,2.1.0,4.035,21.60,996.74,55.13,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 10:41:07,3611,017,2.1.0,4.035,21.60,996.85,54.85,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 10:51:10,3609,017,2.1.0,4.034,21.60,996.74,55.04,0.0936,7,0.012,40,13,0.987,265096,0
2025-11-16 11:01:13,3607,017,2.1.0,4.034,21.58,996.63,54.36,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 11:12:14,3613,017,2.1.0,4.032,21.68,996.66,53.97,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 11:22:17,3605,017,2.1.0,4.034,21.62,996.69,53.89,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 11:32:20,3612,017,2.1.0,4.035,21.57,996.57,53.70,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 11:42:23,3641,017,2.1.0,4.032,21.53,996.42,53.52,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 11:52:26,3611,017,2.1.0,4.032,21.50,996.23,53.17,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 12:02:29,3619,017,2.1.0,4.034,21.48,996.14,53.49,0.0648,2,0.003,40,14,0.996,265096,0
2025-11-16 12:12:32,3611,017,2.1.0,4.031,21.51,996.08,53.47,0.0936,60,0.100,40,8,0.842,265096,0
2025-11-16 12:22:35,3612,017,2.1.0,4.031,21.48,996.06,53.06,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 12:32:38,3611,017,2.1.0,4.032,21.45,995.83,52.66,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 12:42:41,3620,017,2.1.0,4.034,21.40,995.76,52.52,0.0972,0,0.000,40,14,1.000,265096,0
2025-11-16 12:52:44,3631,017,2.1.0,4.034,21.38,995.81,52.10,0.0972,0,0.000,40,14,1.000,265096,0
2025-11-16 13:02:47,3629,017,2.1.0,4.034,21.37,995.71,51.83,0.1044,0,0.000,40,14,1.000,265096,0
2025-11-16 13:12:50,3616,017,2.1.0,4.032,21.36,995.67,51.85,0.1044,0,0.000,40,14,1.000,265096,0
2025-11-16 13:22:53,3630,017,2.1.0,4.034,21.36,995.66,51.92,0.1044,0,0.000,40,14,1.000,265096,0
2025-11-16 13:32:56,3616,017,2.1.0,4.032,21.37,995.63,52.53,0.1044,0,0.000,40,14,1.000,265096,0
2025-11-16 13:42:59,3614,017,2.1.0,4.034,21.39,995.52,52.16,0.1044,0,0.000,40,14,1.000,265096,0
2025-11-16 13:53:03,3624,017,2.1.0,4.032,21.43,995.47,52.56,0.1044,0,0.000,40,14,1.000,265096,0
2025-11-16 14:03:06,3618,017,2.1.0,4.032,21.44,995.35,52.19,0.1008,0,0.000,40,14,1.000,265096,0
2025-11-16 14:13:09,3594,017,2.1.0,4.035,21.51,995.24,52.27,0.0972,39,0.065,40,10,0.911,265096,0
2025-11-16 14:23:12,3633,017,2.1.0,4.034,21.53,995.25,52.27,0.1008,9,0.015,40,13,0.983,265096,0
2025-11-16 14:33:15,3607,017,2.1.0,4.032,21.55,995.22,51.89,0.1044,0,0.000,40,14,1.000,265096,0
2025-11-16 14:43:19,3601,017,2.1.0,4.031,21.54,995.07,50.96,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 14:53:22,3613,017,2.1.0,4.034,21.51,995.13,50.99,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 15:03:25,3562,017,2.1.0,4.032,21.48,995.03,50.32,0.0972,0,0.000,40,14,1.000,265096,0
2025-11-16 15:14:25,3620,017,2.1.0,4.032,21.56,994.97,49.86,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 15:24:28,3612,017,2.1.0,4.031,21.48,994.94,49.89,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 15:34:31,3611,017,2.1.0,4.032,21.41,994.96,49.89,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 15:44:34,3618,017,2.1.0,4.032,21.38,994.96,49.67,0.0936,0,0.000,40,14,1.000,265096,0
2025-11-16 15:54:37,3634,017,2.1.0,4.030,21.35,994.97,49.63,0.0648,0,0.000,40,14,1.000,265096,0
2025-11-16 16:04:40,3613,017,2.1.0,4.034,21.35,994.75,50.57,0.0972,13,0.022,40,13,0.976,265096,0
2025-11-16 16:14:43,3625,017,2.1.0,4.031,21.34,994.76,50.31,0.0972,0,0.000,40,14,1.000,265096,0
2025-11-16 16:24:47,3609,017,2.1.0,4.031,21.31,994.74,50.13,0.0972,0,0.000,40,14,1.000,265096,0
2025-11-16 16:34:50,3615,017,2.1.0,4.032,21.30,994.69,50.52,0.0972,0,0.000,40,14,1.000,265096,0
2025-11-16 16:44:53,3570,017,2.1.0,4.031,21.28,994.64,50.73,0.0972,0,0.000,40,14,1.000,265096,0
2025-11-16 16:54:57,3618,017,2.1.0,4.034,21.29,994.82,50.60,0.0828,0,0.000,40,14,1.000,265096,0
2025-11-16 17:05:00,3609,017,2.1.0,4.032,21.31,994.72,51.51,0.1008,22,0.037,40,13,0.959,265096,0
2025-11-16 17:15:03,3615,017,2.1.0,4.034,21.30,994.84,51.37,0.1044,0,0.000,40,14,1.000,265096,0
2025-11-16 17:25:06,3617,017,2.1.0,4.032,21.39,994.87,51.46,0.1044,44,0.073,40,10,0.901,265096,0
2025-11-16 17:35:10,3612,017,2.1.0,4.034,21.38,995.07,50.58,0.0972,0,0.000,40,14,1.000,265096,0
