datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-16 00:08:32,3676,005,2.1.0,4.048,22.34,988.74,51.73,0.0000,0,0.000,40,15,1.000,265060,0
2025-11-16 00:18:34,3681,005,2.1.0,4.046,22.27,988.79,51.00,0.0000,0,0.000,40,15,1.000,265060,0
2025-11-16 00:28:38,3681,005,2.1.0,4.046,22.23,988.81,50.96,0.0000,0,0.000,40,15,1.000,265060,0
2025-11-16 00:38:41,3683,005,2.1.0,4.048,22.18,988.97,50.71,0.0000,0,0.000,40,15,1.000,265060,0
2025-11-16 00:48:45,3688,005,2.1.0,4.045,22.20,989.09,52.90,0.0000,97,0.161,40,9,0.788,265060,0
2025-11-16 00:58:48,3680,005,2.1.0,4.046,22.20,989.14,51.66,0.0000,189,0.314,40,6,0.559,265060,0
2025-11-16 01:08:51,3683,005,2.1.0,4.046,22.26,989.43,51.10,0.0000,180,0.300,40,4,0.471,265060,0
2025-11-16 01:18:54,3683,005,2.1.0,4.048,22.17,989.47,49.81,0.0000,0,0.000,40,15,1.000,265060,0
2025-11-16 01:28:57,3683,005,2.1.0,4.048,22.15,989.69,49.33,0.0000,0,0.000,40,15,1.000,265060,0
2025-11-16 01:39:00,3679,005,2.1.0,4.049,22.13,989.74,48.73,0.0000,0,0.000,40,15,1.000,265060,0
2025-11-16 01:49:03,3681,005,2.1.0,4.048,22.11,989.90,48.27,0.0000,0,0.000,40,15,1.000,265060,0
2025-11-16 01:59:06,3680,005,2.1.0,4.045,22.11,990.00,49.13,0.0000,0,0.000,40,15,1.000,265060,0
2025-11-16 02:09:09,3683,005,2.1.0,4.048,22.12,990.05,49.42,0.0000,29,0.048,40,13,0.947,265060,0
2025-11-16 02:19:12,3683,005,2.1.0,4.048,22.14,990.33,48.40,0.0000,13,0.022,40,13,0.976,265060,0
2025-11-16 02:29:16,3683,005,2.1.0,4.046,22.24,990.31,49.61,0.0000,28,0.047,40,12,0.945,265060,0
2025-11-16 02:39:19,3683,005,2.1.0,4.048,22.23,990.47,48.86,0.0000,0,0.000,40,15,1.000,265060,0
2025-11-16 02:49:23,3680,005,2.1.0,4.046,22.22,990.59,49.94,0.0000,27,0.045,40,13,0.951,265060,0
2025-11-16 03:00:23,3681,005,2.1.0,4.045,22.38,990.77,51.13,0.0000,78,0.130,40,11,0.849,265060,0
2025-11-16 03:10:26,3683,005,2.1.0,4.048,22.37,990.82,51.67,0.0000,42,0.070,40,12,0.920,265060,0
2025-11-16 03:20:29,3683,005,2.1.0,4.046,22.37,990.97,51.64,0.0000,41,0.068,40,13,0.927,265060,0
2025-11-16 03:30:32,3681,005,2.1.0,4.046,22.39,991.12,51.40,0.0000,20,0.033,40,13,0.963,265060,0
2025-11-16 03:40:35,3691,005,2.1.0,4.046,22.41,991.32,52.54,0.0000,42,0.070,40,13,0.925,265060,0
2025-11-16 03:50:38,3681,005,2.1.0,4.045,22.55,991.59,55.12,0.0000,202,0.336,40,1,0.165,265060,0
2025-11-16 04:00:41,3683,005,2.1.0,4.045,22.57,991.87,52.99,0.0000,115,0.191,40,4,0.582,265060,0
2025-11-16 04:10:44,3683,005,2.1.0,4.046,22.64,992.09,53.93,0.0000,241,0.401,40,3,0.332,265060,0
2025-11-16 04:20:48,3681,005,2.1.0,4.045,22.70,992.28,55.84,0.0000,142,0.236,40,5,0.585,265060,0
2025-11-16 04:30:51,3683,005,2.1.0,4.045,22.72,992.30,53.58,0.0000,157,0.261,40,1,0.203,265060,0
2025-11-16 04:40:54,3679,005,2.1.0,4.044,22.71,992.35,53.37,0.0000,136,0.226,40,3,0.469,265060,0
2025-11-16 04:50:58,3689,005,2.1.0,4.046,22.78,992.29,53.25,0.0000,203,0.338,40,0,0.000,265060,0
2025-11-16 05:01:00,3681,005,2.1.0,4.046,22.81,992.35,53.71,0.0000,146,0.243,40,4,0.523,265060,0
2025-11-16 05:11:04,3684,005,2.1.0,4.046,22.76,992.54,53.67,0.0000,156,0.260,40,2,0.339,265060,0
2025-11-16 05:21:07,3684,005,2.1.0,4.045,22.74,992.50,53.19,0.0000,180,0.300,40,3,0.400,265060,0
2025-11-16 05:31:10,3681,005,2.1.0,4.045,22.73,992.76,52.68,0.0000,147,0.245,40,0,0.000,265060,0
2025-11-16 05:41:13,3688,005,2.1.0,4.044,22.77,992.99,52.85,0.0000,105,0.174,40,5,0.656,265060,0
