datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-15 00:02:15,3624,015,2.1.0,4.028,21.95,990.36,93.11,0.0000,20,0.033,40,14,0.966,265096,0
2025-11-15 00:12:18,3623,015,2.1.0,4.026,21.87,990.18,91.84,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 00:22:21,3626,015,2.1.0,4.028,21.82,990.10,91.30,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 00:32:24,3626,015,2.1.0,4.028,21.78,989.77,92.18,0.0000,50,0.083,40,11,0.898,265096,0
2025-11-15 00:42:27,3625,015,2.1.0,4.026,21.78,989.45,91.86,0.0000,19,0.032,40,14,0.967,265096,0
2025-11-15 00:52:30,3623,015,2.1.0,4.028,21.77,989.51,92.25,0.0000,32,0.053,40,13,0.942,265096,0
2025-11-15 01:02:33,3623,015,2.1.0,4.028,21.86,989.69,94.43,0.0000,135,0.225,40,8,0.703,265096,0
2025-11-15 01:12:37,3633,015,2.1.0,4.028,21.87,989.67,93.43,0.0000,115,0.191,40,9,0.758,265096,0
2025-11-15 01:22:40,3632,015,2.1.0,4.029,21.97,989.64,95.38,0.0000,153,0.254,40,6,0.611,265096,0
2025-11-15 01:32:43,3623,015,2.1.0,4.028,21.97,989.45,93.28,0.0000,63,0.105,40,11,0.875,265096,0
2025-11-15 01:42:47,3625,015,2.1.0,4.028,21.92,989.42,91.87,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 01:52:50,3625,015,2.1.0,4.028,21.87,989.40,91.21,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 02:02:53,3621,015,2.1.0,4.028,21.84,989.36,91.65,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 02:12:56,3624,015,2.1.0,4.026,21.81,989.10,91.19,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 02:23:00,3625,015,2.1.0,4.028,21.81,988.85,91.38,0.0000,19,0.032,40,14,0.967,265096,0
2025-11-15 02:33:03,3625,015,2.1.0,4.026,21.80,988.94,91.11,0.0000,17,0.028,40,14,0.971,265096,0
2025-11-15 02:43:06,3623,015,2.1.0,4.026,21.85,988.83,91.97,0.0000,39,0.065,40,13,0.930,265096,0
2025-11-15 02:54:06,3632,015,2.1.0,4.026,21.98,988.72,91.20,0.0000,7,0.012,40,15,0.988,265096,0
2025-11-15 03:04:10,3625,015,2.1.0,4.028,21.94,988.70,91.27,0.0000,13,0.022,40,14,0.977,265096,0
2025-11-15 03:14:12,3625,015,2.1.0,4.026,21.91,988.66,91.49,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 03:24:15,3622,015,2.1.0,4.026,21.93,988.58,92.26,0.0000,42,0.070,40,12,0.920,265096,0
2025-11-15 03:34:18,3622,015,2.1.0,4.028,21.93,988.69,92.63,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 03:44:21,3624,015,2.1.0,4.026,22.01,988.52,94.63,0.0000,225,0.374,40,5,0.471,265096,0
2025-11-15 03:54:24,3626,015,2.1.0,4.028,22.18,988.26,96.66,0.0000,206,0.342,40,4,0.437,265096,0
2025-11-15 04:04:27,3625,015,2.1.0,4.026,22.12,988.19,97.70,0.0000,101,0.168,40,10,0.798,265096,0
2025-11-15 04:14:30,3623,015,2.1.0,4.028,22.03,988.04,93.79,0.0000,51,0.085,40,12,0.904,265096,0
2025-11-15 04:24:33,3624,015,2.1.0,4.028,21.96,987.94,92.14,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 04:34:37,3623,015,2.1.0,4.028,22.02,987.89,94.99,0.0000,169,0.281,40,7,0.624,265096,0
2025-11-15 04:44:39,3621,015,2.1.0,4.028,22.11,987.85,99.95,0.0000,250,0.416,40,3,0.324,265096,0
2025-11-15 04:54:42,3626,015,2.1.0,4.026,22.01,987.75,95.92,0.0000,102,0.170,40,9,0.779,265096,0
2025-11-15 05:04:45,3624,015,2.1.0,4.028,22.05,987.54,95.04,0.0000,204,0.339,40,3,0.370,265096,0
2025-11-15 05:14:49,3625,015,2.1.0,4.026,21.97,987.53,94.49,0.0000,175,0.291,40,7,0.615,265096,0
2025-11-15 05:24:52,3622,015,2.1.0,4.028,22.00,987.52,94.76,0.0000,212,0.353,40,4,0.430,265096,0
2025-11-15 05:34:54,3621,015,2.1.0,4.026,21.99,987.20,96.54,0.0000,181,0.301,40,5,0.525,265096,0
2025-11-15 05:44:57,3624,015,2.1.0,4.026,21.99,986.99,95.65,0.0000,209,0.348,40,3,0.365,265096,0
2025-11-15 05:55:00,3624,015,2.1.0,4.026,21.90,987.17,94.44,0.0000,1,0.002,40,14,0.998,265096,0
2025-11-15 06:05:04,3624,015,2.1.0,4.025,21.80,987.14,93.59,0.5544,0,0.000,40,15,1.000,265096,0
2025-11-15 06:15:07,3623,015,2.1.0,4.026,21.72,987.13,92.92,0.5472,0,0.000,40,15,1.000,265096,0
2025-11-15 06:25:11,3624,015,2.1.0,4.026,21.69,987.02,92.64,0.5508,0,0.000,40,15,1.000,265096,0
2025-11-15 06:35:14,3623,015,2.1.0,4.025,21.67,987.08,92.06,0.5400,0,0.000,40,15,1.000,265096,0
2025-11-15 06:45:17,3623,015,2.1.0,4.029,21.67,987.02,91.78,0.5400,0,0.000,40,15,1.000,265096,0
2025-11-15 06:56:18,3623,015,2.1.0,4.026,21.80,987.09,91.26,0.5400,0,0.000,40,15,1.000,265096,0
2025-11-15 07:06:21,3625,015,2.1.0,4.026,21.75,987.04,91.44,0.5400,0,0.000,40,15,1.000,265096,0
2025-11-15 07:16:24,3623,015,2.1.0,4.026,21.73,986.98,91.10,0.5436,0,0.000,40,15,1.000,265096,0
2025-11-15 07:26:27,3623,015,2.1.0,4.026,21.71,987.16,91.21,0.5364,0,0.000,40,15,1.000,265096,0
2025-11-15 07:36:30,3628,015,2.1.0,4.028,21.71,987.14,90.88,0.5436,0,0.000,40,15,1.000,265096,0
2025-11-15 07:46:33,3635,015,2.1.0,4.029,21.75,986.93,93.21,0.5292,36,0.060,40,11,0.924,265096,0
2025-11-15 07:56:36,3623,015,2.1.0,4.028,21.74,986.83,90.99,0.5256,4,0.007,40,15,0.993,265096,0
2025-11-15 08:06:39,3623,015,2.1.0,4.026,21.74,986.75,90.62,0.5256,0,0.000,40,15,1.000,265096,0
2025-11-15 08:16:42,3623,015,2.1.0,4.028,21.73,986.69,90.40,0.5436,0,0.000,40,15,1.000,265096,0
2025-11-15 08:26:45,3624,015,2.1.0,4.028,21.74,986.60,92.69,0.5112,24,0.040,40,13,0.956,265096,0
2025-11-15 08:36:48,3635,015,2.1.0,4.028,21.79,986.62,93.89,0.5256,41,0.068,40,10,0.907,265096,0
2025-11-15 08:46:52,3624,015,2.1.0,4.026,21.81,986.57,93.42,0.5184,17,0.028,40,14,0.971,265096,0
2025-11-15 08:56:55,3625,015,2.1.0,4.025,21.80,986.70,93.24,0.5148,0,0.000,40,15,1.000,265096,0
2025-11-15 09:06:57,3626,015,2.1.0,4.026,21.80,986.66,92.72,0.5112,0,0.000,40,15,1.000,265096,0
2025-11-15 09:17:01,3622,015,2.1.0,4.028,21.79,986.35,92.27,0.5148,0,0.000,40,15,1.000,265096,0
2025-11-15 09:27:04,3625,015,2.1.0,4.025,21.78,986.33,92.30,0.5328,0,0.000,40,15,1.000,265096,0
2025-11-15 09:37:07,3623,015,2.1.0,4.026,21.75,986.40,92.09,0.5184,0,0.000,40,15,1.000,265096,0
2025-11-15 09:47:11,3628,015,2.1.0,4.028,21.74,986.15,92.10,0.5184,0,0.000,40,15,1.000,265096,0
2025-11-15 09:57:14,3623,015,2.1.0,4.028,21.72,986.22,91.48,0.5184,0,0.000,40,15,1.000,265096,0
2025-11-15 10:07:17,3627,015,2.1.0,4.025,21.72,986.30,91.90,0.5076,3,0.005,40,14,0.995,265096,0
2025-11-15 10:17:19,3624,015,2.1.0,4.029,21.70,986.07,91.24,0.5040,0,0.000,40,15,1.000,265096,0
2025-11-15 10:27:23,3623,015,2.1.0,4.028,21.67,986.00,90.93,0.5076,0,0.000,40,15,1.000,265096,0
2025-11-15 10:37:26,3622,015,2.1.0,4.026,21.65,985.74,90.54,0.5040,0,0.000,40,15,1.000,265096,0
2025-11-15 10:47:29,3624,015,2.1.0,4.026,21.63,985.52,90.68,0.4896,0,0.000,40,15,1.000,265096,0
2025-11-15 10:58:30,3624,015,2.1.0,4.026,21.75,985.40,90.13,0.4968,0,0.000,40,15,1.000,265096,0
2025-11-15 11:08:33,3622,015,2.1.0,4.026,21.68,985.19,90.45,0.5076,0,0.000,40,15,1.000,265096,0
2025-11-15 11:18:36,3622,015,2.1.0,4.028,21.65,985.08,89.90,0.5112,0,0.000,40,15,1.000,265096,0
2025-11-15 11:28:38,3623,015,2.1.0,4.026,21.63,984.92,89.74,0.5184,0,0.000,40,15,1.000,265096,0
2025-11-15 11:38:42,3624,015,2.1.0,4.028,21.62,984.99,89.78,0.5184,0,0.000,40,15,1.000,265096,0
2025-11-15 11:48:45,3621,015,2.1.0,4.026,21.63,984.52,89.60,0.5076,13,0.022,40,14,0.977,265096,0
2025-11-15 11:58:48,3625,015,2.1.0,4.028,21.63,984.52,89.45,0.5076,0,0.000,40,15,1.000,265096,0
2025-11-15 12:08:51,3627,015,2.1.0,4.026,21.63,984.46,89.02,0.5040,0,0.000,40,15,1.000,265096,0
2025-11-15 12:18:53,3626,015,2.1.0,4.025,21.62,984.24,89.11,0.5112,0,0.000,40,15,1.000,265096,0
2025-11-15 12:28:56,3623,015,2.1.0,4.026,21.63,984.19,88.86,0.5040,0,0.000,40,15,1.000,265096,0
2025-11-15 12:39:00,3625,015,2.1.0,4.025,21.66,984.08,88.86,0.4860,0,0.000,40,15,1.000,265096,0
2025-11-15 12:49:03,3624,015,2.1.0,4.025,21.70,984.01,89.75,0.5220,11,0.018,40,13,0.979,265096,0
2025-11-15 12:59:06,3623,015,2.1.0,4.026,21.73,983.98,89.16,0.5184,0,0.000,40,15,1.000,265096,0
