datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-15 00:06:22,3653,006,2.1.0,4.076,22.68,989.99,62.71,0.0000,17,0.028,40,13,0.968,265096,0
2025-11-15 00:16:25,3654,006,2.1.0,4.075,22.73,990.07,63.38,0.0000,64,0.106,40,11,0.873,265096,0
2025-11-15 00:26:28,3654,006,2.1.0,4.075,22.75,989.85,63.40,0.0000,2,0.003,40,13,0.996,265096,0
2025-11-15 00:36:30,3654,006,2.1.0,4.076,22.86,989.45,64.56,0.0000,181,0.301,40,4,0.469,265096,0
2025-11-15 00:46:33,3654,006,2.1.0,4.077,22.87,989.25,63.40,0.0000,158,0.263,40,7,0.639,265096,0
2025-11-15 00:56:36,3654,006,2.1.0,4.075,22.85,989.49,63.09,0.0000,21,0.035,40,13,0.961,265096,0
2025-11-15 01:06:39,3654,006,2.1.0,4.075,22.84,989.47,62.71,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 01:16:42,3654,006,2.1.0,4.075,22.88,989.40,62.79,0.0000,71,0.118,40,11,0.861,265096,0
2025-11-15 01:26:45,3656,006,2.1.0,4.077,22.92,989.40,63.38,0.0000,86,0.143,40,11,0.837,265096,0
2025-11-15 01:36:48,3654,006,2.1.0,4.076,22.88,989.23,63.00,0.0000,1,0.002,40,14,0.998,265096,0
2025-11-15 01:46:51,3653,006,2.1.0,4.074,22.86,989.18,62.34,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 01:56:53,3652,006,2.1.0,4.075,22.85,989.11,62.36,0.0000,34,0.057,40,12,0.934,265096,0
2025-11-15 02:06:56,3654,006,2.1.0,4.076,22.85,989.02,63.22,0.0000,85,0.142,40,10,0.825,265096,0
2025-11-15 02:16:58,3655,006,2.1.0,4.076,22.88,988.82,63.14,0.0000,90,0.150,40,10,0.816,265096,0
2025-11-15 02:27:01,3653,006,2.1.0,4.075,22.83,988.74,62.08,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 02:37:04,3653,006,2.1.0,4.075,22.81,988.77,61.73,0.0000,1,0.002,40,14,0.998,265096,0
2025-11-15 02:48:04,3656,006,2.1.0,4.073,23.01,988.68,61.60,0.0000,50,0.084,40,11,0.898,265096,0
2025-11-15 02:58:07,3654,006,2.1.0,4.073,22.96,988.56,62.40,0.0000,43,0.072,40,12,0.918,265096,0
2025-11-15 03:08:10,3654,006,2.1.0,4.073,22.95,988.45,62.14,0.0000,87,0.145,40,9,0.805,265096,0
2025-11-15 03:18:13,3652,006,2.1.0,4.074,22.92,988.46,61.19,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 03:28:15,3654,006,2.1.0,4.074,22.88,988.55,61.40,0.0000,25,0.042,40,13,0.954,265096,0
2025-11-15 03:38:19,3654,006,2.1.0,4.074,22.88,988.49,62.19,0.0000,31,0.051,40,13,0.944,265096,0
2025-11-15 03:48:22,3653,006,2.1.0,4.074,22.86,988.24,61.87,0.0000,9,0.015,40,14,0.984,265096,0
2025-11-15 03:58:25,3655,006,2.1.0,4.074,22.85,988.01,62.54,0.0000,66,0.110,40,11,0.870,265096,0
2025-11-15 04:08:28,3654,006,2.1.0,4.075,22.88,988.00,62.16,0.0000,81,0.135,40,10,0.832,265096,0
2025-11-15 04:18:31,3662,006,2.1.0,4.074,22.91,987.82,61.70,0.0000,45,0.075,40,11,0.907,265096,0
2025-11-15 04:28:34,3653,006,2.1.0,4.075,22.89,987.77,61.66,0.0000,8,0.013,40,14,0.986,265096,0
