datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot,BEAM,file_date,source_file,Mouse_ID
2025-11-15 00:03:27,3663,19,2.1.0,4.08,22.23,989.97,63.56,0.0,140,0.233,40,4,0.533,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 00:13:29,3599,19,2.1.0,4.08,22.22,989.94,63.36,0.0,144,0.24,40,6,0.625,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 00:23:31,3595,19,2.1.0,4.08,22.23,989.62,63.02,0.0,68,0.113,40,6,0.779,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 00:33:34,3591,19,2.1.0,4.079,22.22,989.44,62.67,0.0,8,0.013,40,14,0.986,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 00:43:37,3592,19,2.1.0,4.079,22.22,989.14,62.53,0.0,9,0.015,40,13,0.983,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 00:53:39,3593,19,2.1.0,4.08,22.24,989.29,62.85,0.0,14,0.023,40,10,0.966,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 01:03:42,3593,19,2.1.0,4.079,22.24,989.3,62.51,0.0,10,0.017,40,13,0.981,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 01:13:45,3656,19,2.1.0,4.08,22.24,989.36,62.38,0.0,14,0.023,40,11,0.969,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 01:23:47,3650,19,2.1.0,4.079,22.31,989.31,62.91,0.0,135,0.225,40,3,0.471,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 01:33:50,3594,19,2.1.0,4.079,22.3,989.13,62.4,0.0,67,0.111,40,9,0.843,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 01:43:53,3650,19,2.1.0,4.077,22.27,989.08,61.9,0.0,0,0.0,40,15,1.0,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 01:53:57,3650,19,2.1.0,4.079,22.26,989.04,62.28,0.0,6,0.01,40,14,0.989,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 02:04:00,3651,19,2.1.0,4.077,22.24,989.0,62.48,0.0,21,0.035,40,10,0.95,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 02:14:02,3663,19,2.1.0,4.079,22.23,988.72,62.33,0.0,44,0.073,40,10,0.901,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 02:24:04,3584,19,2.1.0,4.079,22.25,988.54,61.86,0.0,42,0.07,40,12,0.92,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 02:34:07,3576,19,2.1.0,4.077,22.27,988.64,61.86,0.0,23,0.038,40,14,0.961,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
2025-11-15 02:44:10,3578,19,2.1.0,4.079,22.28,988.47,61.74,0.0,9,0.015,40,13,0.983,265096,0,019,2025-11-15,BEAM019_2025111500.csv,ChocoHFD_001_19
