datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot,BEAM,file_date,source_file,Mouse_ID
2025-11-15 00:09:01,3641,9,2.1.0,4.036,23.24,989.9,64.58,0.0,137,0.228,40,9,0.724,265096,0,009,2025-11-15,BEAM009_2025111500.csv,ChocoHFD_001_9
2025-11-15 00:19:04,3640,9,2.1.0,4.036,23.31,989.9,64.67,0.0,208,0.346,40,1,0.161,265096,0,009,2025-11-15,BEAM009_2025111500.csv,ChocoHFD_001_9
2025-11-15 00:29:06,3644,9,2.1.0,4.035,23.32,989.66,64.62,0.0,120,0.2,40,4,0.571,265096,0,009,2025-11-15,BEAM009_2025111500.csv,ChocoHFD_001_9
2025-11-15 00:39:10,3642,9,2.1.0,4.035,23.27,989.31,64.12,0.0,34,0.057,40,12,0.934,265096,0,009,2025-11-15,BEAM009_2025111500.csv,ChocoHFD_001_9
2025-11-15 00:49:13,3641,9,2.1.0,4.034,23.27,989.21,63.81,0.0,48,0.08,40,12,0.909,265096,0,009,2025-11-15,BEAM009_2025111500.csv,ChocoHFD_001_9
2025-11-15 00:59:16,3640,9,2.1.0,4.035,23.23,989.5,63.59,0.0,1,0.002,40,15,0.998,265096,0,009,2025-11-15,BEAM009_2025111500.csv,ChocoHFD_001_9
2025-11-15 01:09:19,3639,9,2.1.0,4.035,23.2,989.37,63.61,0.0,1,0.002,40,15,0.998,265096,0,009,2025-11-15,BEAM009_2025111500.csv,ChocoHFD_001_9
2025-11-15 01:19:21,3641,9,2.1.0,4.036,23.17,989.33,63.63,0.0,73,0.121,40,9,0.831,265096,0,009,2025-11-15,BEAM009_2025111500.csv,ChocoHFD_001_9
2025-11-15 01:29:25,3640,9,2.1.0,4.035,23.15,989.28,63.49,0.0,12,0.02,40,14,0.979,265096,0,009,2025-11-15,BEAM009_2025111500.csv,ChocoHFD_001_9
2025-11-15 01:39:28,3640,9,2.1.0,4.035,23.15,989.16,63.67,0.0,25,0.042,40,12,0.95,265096,0,009,2025-11-15,BEAM009_2025111500.csv,ChocoHFD_001_9
2025-11-15 01:49:31,3640,9,2.1.0,4.034,23.15,989.14,64.09,0.0,23,0.038,40,11,0.95,265096,0,009,2025-11-15,BEAM009_2025111500.csv,ChocoHFD_001_9
