datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot,BEAM,file_date,source_file,Mouse_ID
2025-11-15 00:04:30,3657,4,2.1.0,4.008,22.79,989.84,62.45,0.0,111,0.185,40,9,0.764,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 00:14:32,3657,4,2.1.0,4.009,22.88,989.76,61.99,0.0,276,0.46,40,2,0.225,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 00:24:35,3657,4,2.1.0,4.008,22.93,989.62,62.28,0.0,168,0.28,40,5,0.543,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 00:34:37,3657,4,2.1.0,4.006,22.93,989.3,61.89,0.0,239,0.398,40,3,0.334,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 00:44:40,3657,4,2.1.0,4.008,22.9,988.93,62.35,0.0,187,0.312,40,3,0.391,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 00:54:42,3665,4,2.1.0,4.006,22.9,989.14,61.59,0.0,184,0.306,40,1,0.179,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 01:04:45,3657,4,2.1.0,4.009,22.87,989.26,60.78,0.0,27,0.045,40,9,0.93,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 01:14:47,3657,4,2.1.0,4.009,22.84,989.21,60.94,0.0,2,0.003,40,14,0.996,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 01:24:50,3657,4,2.1.0,4.008,22.79,989.14,60.86,0.0,12,0.02,40,13,0.977,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 01:34:52,3657,4,2.1.0,4.008,22.77,988.95,60.21,0.0,4,0.007,40,14,0.993,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 01:44:54,3657,4,2.1.0,4.008,22.76,988.99,60.18,0.0,14,0.023,40,14,0.976,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 01:54:57,3663,4,2.1.0,4.008,22.75,988.91,60.04,0.0,8,0.013,40,13,0.985,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 02:05:00,3656,4,2.1.0,4.008,22.73,988.78,60.32,0.0,49,0.082,40,10,0.891,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 02:15:02,3656,4,2.1.0,4.006,22.77,988.54,60.27,0.0,31,0.052,40,11,0.934,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 02:25:05,3656,4,2.1.0,4.008,22.78,988.42,60.31,0.0,20,0.033,40,12,0.96,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
2025-11-15 02:35:07,3657,4,2.1.0,4.006,22.82,988.56,60.3,0.0,45,0.075,40,10,0.899,265028,0,004,2025-11-15,BEAM004_2025111500.csv,ChocoHFD_001_4
