datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-16 00:02:29,3637,010,2.1.0,4.048,22.49,989.25,52.36,0.0000,72,0.120,40,11,0.859,265096,0
2025-11-16 00:12:31,3652,010,2.1.0,4.055,22.49,989.22,52.68,0.0000,248,0.413,40,5,0.446,265096,0
2025-11-16 00:22:34,3642,010,2.1.0,4.055,22.55,989.31,52.30,0.0000,275,0.458,40,0,0.000,265096,0
2025-11-16 00:32:37,3642,010,2.1.0,4.055,22.55,989.34,52.43,0.0000,199,0.331,40,4,0.446,265096,0
2025-11-16 00:42:41,3641,010,2.1.0,4.055,22.49,989.53,51.68,0.0000,17,0.028,40,13,0.968,265096,0
2025-11-16 00:52:44,3643,010,2.1.0,4.056,22.39,989.64,50.80,0.0000,9,0.015,40,14,0.984,265096,0
2025-11-16 01:02:46,3642,010,2.1.0,4.054,22.29,989.73,50.41,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 01:12:50,3642,010,2.1.0,4.055,22.25,989.90,50.06,0.0000,30,0.050,40,14,0.949,265096,0
2025-11-16 01:22:53,3646,010,2.1.0,4.055,22.20,990.11,50.02,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 01:32:56,3642,010,2.1.0,4.055,22.22,990.04,50.13,0.0000,52,0.086,40,13,0.909,265096,0
2025-11-16 01:42:59,3642,010,2.1.0,4.054,22.19,990.21,49.52,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 01:53:02,3641,010,2.1.0,4.055,22.19,990.51,49.35,0.0000,18,0.030,40,13,0.967,265096,0
2025-11-16 02:03:05,3650,010,2.1.0,4.052,22.22,990.64,49.55,0.0000,129,0.215,40,9,0.736,265096,0
2025-11-16 02:13:08,3642,010,2.1.0,4.055,22.21,990.65,48.68,0.0000,27,0.045,40,14,0.954,265096,0
2025-11-16 02:23:11,3642,010,2.1.0,4.056,22.21,990.78,49.55,0.0000,28,0.047,40,14,0.952,265096,0
2025-11-16 02:33:14,3641,010,2.1.0,4.054,22.23,990.90,49.97,0.0000,51,0.085,40,13,0.911,265096,0
2025-11-16 02:43:17,3643,010,2.1.0,4.055,22.24,990.97,49.90,0.0000,40,0.067,40,12,0.923,265096,0
2025-11-16 02:53:19,3642,010,2.1.0,4.056,22.22,991.12,50.35,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 03:04:19,3642,010,2.1.0,4.052,22.38,991.21,50.57,0.0000,15,0.025,40,13,0.972,265096,0
2025-11-16 03:14:23,3641,010,2.1.0,4.055,22.33,991.25,50.98,0.0000,26,0.043,40,14,0.956,265096,0
2025-11-16 03:24:26,3642,010,2.1.0,4.055,22.33,991.58,51.11,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 03:34:28,3642,010,2.1.0,4.051,22.37,991.73,51.54,0.0000,75,0.125,40,10,0.842,265096,0
2025-11-16 03:44:31,3641,010,2.1.0,4.054,22.42,992.02,51.88,0.0000,81,0.135,40,10,0.832,265096,0
2025-11-16 03:54:34,3643,010,2.1.0,4.056,22.49,992.15,52.22,0.0000,101,0.168,40,10,0.798,265096,0
2025-11-16 04:04:37,3643,010,2.1.0,4.055,22.46,992.45,51.49,0.0000,24,0.040,40,14,0.959,265096,0
2025-11-16 04:14:41,3642,010,2.1.0,4.052,22.48,992.66,51.84,0.0000,40,0.067,40,12,0.923,265096,0
2025-11-16 04:24:44,3642,010,2.1.0,4.055,22.49,992.81,52.13,0.0000,41,0.068,40,11,0.915,265096,0
2025-11-16 04:34:47,3643,010,2.1.0,4.054,22.56,992.74,52.85,0.0000,190,0.316,40,4,0.457,265096,0
2025-11-16 04:44:50,3650,010,2.1.0,4.055,22.67,992.64,52.93,0.0000,132,0.220,40,7,0.680,265096,0
2025-11-16 04:54:52,3642,010,2.1.0,4.052,22.72,992.95,52.61,0.0000,99,0.165,40,8,0.764,265096,0
2025-11-16 05:04:55,3649,010,2.1.0,4.052,22.80,993.00,53.84,0.0000,326,0.542,40,2,0.197,265096,0
2025-11-16 05:14:58,3642,010,2.1.0,4.054,22.86,992.99,52.81,0.0000,261,0.434,40,1,0.133,265096,0
2025-11-16 05:25:01,3642,010,2.1.0,4.054,22.85,993.02,52.38,0.0000,127,0.211,40,8,0.716,265096,0
2025-11-16 05:35:05,3641,010,2.1.0,4.055,22.74,993.30,52.20,0.0000,33,0.055,40,13,0.940,265096,0
2025-11-16 05:45:08,3643,010,2.1.0,4.051,22.65,993.45,51.97,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 05:55:11,3642,010,2.1.0,4.054,22.56,993.47,51.99,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-16 06:05:13,3650,010,2.1.0,4.054,22.53,993.54,52.81,1.0440,43,0.072,40,13,0.924,265096,0
2025-11-16 06:15:17,3642,010,2.1.0,4.052,22.56,993.67,52.27,0.7992,123,0.205,40,8,0.722,265096,0
2025-11-16 06:25:20,3644,010,2.1.0,4.054,22.53,993.87,52.48,1.0512,2,0.003,40,15,0.997,265096,0
2025-11-16 06:35:23,3642,010,2.1.0,4.054,22.47,994.02,52.02,1.0584,0,0.000,40,15,1.000,265096,0
2025-11-16 06:45:26,3642,010,2.1.0,4.052,22.46,994.29,52.58,1.0476,41,0.068,40,12,0.921,265096,0
2025-11-16 06:55:29,3641,010,2.1.0,4.052,22.42,994.41,52.21,1.0512,0,0.000,40,15,1.000,265096,0
2025-11-16 07:06:29,3643,010,2.1.0,4.051,22.53,994.44,52.59,1.0296,33,0.055,40,12,0.936,265096,0
2025-11-16 07:16:32,3642,010,2.1.0,4.051,22.56,994.71,52.78,1.0224,81,0.135,40,9,0.816,265096,0
