datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-16 00:05:05,3665,001,2.1.0,4.034,22.33,989.07,52.20,0.0000,208,0.346,40,5,0.490,265028,0
2025-11-16 00:15:08,3668,001,2.1.0,4.034,22.22,989.09,51.25,0.0000,1,0.002,40,14,0.998,265028,0
2025-11-16 00:25:11,3667,001,2.1.0,4.032,22.13,989.12,51.27,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-16 00:35:14,3666,001,2.1.0,4.034,22.05,989.10,50.93,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-16 00:45:17,3673,001,2.1.0,4.034,21.99,989.27,50.60,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-16 00:55:20,3668,001,2.1.0,4.032,21.99,989.40,51.13,0.0000,177,0.295,40,6,0.576,265028,0
2025-11-16 01:05:22,3669,001,2.1.0,4.035,21.94,989.59,49.91,0.0000,1,0.002,40,14,0.998,265028,0
2025-11-16 01:15:25,3668,001,2.1.0,4.032,21.89,989.78,49.86,0.0000,13,0.022,40,14,0.977,265028,0
2025-11-16 01:25:28,3669,001,2.1.0,4.034,21.87,989.85,50.01,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-16 01:35:31,3669,001,2.1.0,4.032,21.87,989.83,50.26,0.0000,60,0.100,40,12,0.889,265028,0
2025-11-16 01:45:34,3669,001,2.1.0,4.035,21.88,990.09,49.86,0.0000,19,0.032,40,13,0.965,265028,0
2025-11-16 01:55:38,3670,001,2.1.0,4.035,21.96,990.32,50.34,0.0000,181,0.301,40,6,0.570,265028,0
2025-11-16 02:05:41,3668,001,2.1.0,4.034,22.06,990.42,50.65,0.0000,187,0.311,40,7,0.600,265028,0
2025-11-16 02:15:44,3668,001,2.1.0,4.032,22.16,990.56,50.39,0.0000,121,0.201,40,7,0.698,265028,0
2025-11-16 02:25:47,3669,001,2.1.0,4.034,22.13,990.65,50.18,0.0000,55,0.092,40,12,0.897,265028,0
2025-11-16 02:35:50,3667,001,2.1.0,4.035,22.12,990.66,50.57,0.0000,1,0.002,40,14,0.998,265028,0
2025-11-16 02:45:53,3665,001,2.1.0,4.034,22.10,990.82,50.66,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-16 02:56:53,3668,001,2.1.0,4.032,22.24,991.04,50.25,0.0000,91,0.152,40,10,0.815,265028,0
2025-11-16 03:06:56,3666,001,2.1.0,4.032,22.21,991.12,51.19,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-16 03:16:59,3667,001,2.1.0,4.034,22.21,991.26,51.42,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-16 03:27:02,3666,001,2.1.0,4.034,22.21,991.36,51.61,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-16 03:37:05,3668,001,2.1.0,4.034,22.25,991.54,51.71,0.0000,53,0.088,40,11,0.892,265028,0
2025-11-16 03:47:08,3666,001,2.1.0,4.034,22.25,991.79,51.26,0.0000,8,0.013,40,14,0.986,265028,0
2025-11-16 03:57:11,3665,001,2.1.0,4.035,22.34,992.00,52.44,0.0000,206,0.343,40,7,0.576,265028,0
2025-11-16 04:07:14,3667,001,2.1.0,4.032,22.37,992.29,52.30,0.0000,49,0.082,40,11,0.900,265028,0
2025-11-16 04:17:18,3667,001,2.1.0,4.035,22.37,992.48,52.10,0.0000,6,0.010,40,13,0.989,265028,0
2025-11-16 04:27:21,3667,001,2.1.0,4.034,22.38,992.54,51.45,0.0000,38,0.063,40,12,0.927,265028,0
2025-11-16 04:37:24,3666,001,2.1.0,4.035,22.42,992.55,52.23,0.0000,63,0.105,40,11,0.875,265028,0
2025-11-16 04:47:27,3675,001,2.1.0,4.032,22.51,992.52,52.93,0.0000,213,0.354,40,5,0.484,265028,0
2025-11-16 04:57:31,3667,001,2.1.0,4.034,22.58,992.66,53.50,0.0000,158,0.263,40,4,0.503,265028,0
2025-11-16 05:07:34,3666,001,2.1.0,4.034,22.61,992.76,53.23,0.0000,96,0.160,40,6,0.714,265028,0
2025-11-16 05:17:36,3673,001,2.1.0,4.034,22.61,992.74,53.46,0.0000,308,0.512,40,2,0.206,265028,0
2025-11-16 05:27:40,3667,001,2.1.0,4.034,22.64,992.92,53.56,0.0000,291,0.484,40,2,0.216,265028,0
2025-11-16 05:37:43,3666,001,2.1.0,4.034,22.57,993.15,52.73,0.0000,103,0.171,40,9,0.778,265028,0
2025-11-16 05:47:46,3666,001,2.1.0,4.034,22.45,993.30,52.23,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-16 05:57:49,3666,001,2.1.0,4.035,22.36,993.22,51.82,0.0000,0,0.000,40,15,1.000,265028,0
