datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-15 00:03:56,3685,003,2.1.0,4.039,22.90,990.01,62.90,0.0000,124,0.206,40,9,0.744,265028,0
2025-11-15 00:13:58,3694,003,2.1.0,4.040,23.17,990.01,64.41,0.0000,262,0.436,40,3,0.314,265028,0
2025-11-15 00:24:02,3686,003,2.1.0,4.039,23.08,989.75,61.68,0.0000,60,0.100,40,12,0.889,265028,0
2025-11-15 00:34:04,3686,003,2.1.0,4.041,23.02,989.50,61.95,0.0000,46,0.077,40,12,0.913,265028,0
2025-11-15 00:44:07,3686,003,2.1.0,4.040,22.97,989.13,61.45,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-15 00:54:10,3686,003,2.1.0,4.040,22.94,989.33,60.81,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-15 01:04:13,3686,003,2.1.0,4.040,22.94,989.42,61.37,0.0000,43,0.072,40,12,0.918,265028,0
2025-11-15 01:14:16,3686,003,2.1.0,4.040,22.94,989.37,61.20,0.0000,61,0.101,40,10,0.868,265028,0
2025-11-15 01:24:19,3686,003,2.1.0,4.037,22.93,989.37,61.12,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-15 01:34:21,3686,003,2.1.0,4.040,22.93,989.24,61.67,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-15 01:44:25,3686,003,2.1.0,4.041,22.94,989.12,60.75,0.0000,15,0.025,40,14,0.974,265028,0
2025-11-15 01:54:28,3686,003,2.1.0,4.036,22.93,989.05,60.26,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-15 02:04:31,3686,003,2.1.0,4.040,22.95,989.05,61.23,0.0000,17,0.028,40,13,0.968,265028,0
2025-11-15 02:14:34,3686,003,2.1.0,4.041,22.95,988.84,60.55,0.0000,9,0.015,40,14,0.984,265028,0
2025-11-15 02:24:37,3686,003,2.1.0,4.039,22.94,988.52,60.29,0.0000,14,0.023,40,14,0.976,265028,0
2025-11-15 02:34:40,3686,003,2.1.0,4.040,22.96,988.69,59.89,0.0000,48,0.080,40,13,0.915,265028,0
2025-11-15 02:45:40,3686,003,2.1.0,4.037,23.06,988.52,59.95,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-15 02:55:44,3686,003,2.1.0,4.039,23.00,988.44,60.60,0.0000,44,0.073,40,13,0.922,265028,0
2025-11-15 03:05:47,3686,003,2.1.0,4.037,23.05,988.48,61.17,0.0000,81,0.135,40,12,0.856,265028,0
2025-11-15 03:15:50,3686,003,2.1.0,4.037,23.05,988.45,60.87,0.0000,31,0.052,40,14,0.948,265028,0
2025-11-15 03:25:52,3686,003,2.1.0,4.040,23.00,988.40,60.45,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-15 03:35:55,3686,003,2.1.0,4.039,23.01,988.35,60.57,0.0000,17,0.028,40,14,0.971,265028,0
2025-11-15 03:45:57,3686,003,2.1.0,4.037,22.98,988.20,60.53,0.0000,9,0.015,40,14,0.984,265028,0
2025-11-15 03:56:01,3686,003,2.1.0,4.039,23.00,988.01,60.62,0.0000,29,0.048,40,14,0.951,265028,0
2025-11-15 04:06:04,3686,003,2.1.0,4.039,22.95,987.93,61.02,0.0000,0,0.000,40,15,1.000,265028,0
2025-11-15 04:16:06,3686,003,2.1.0,4.039,23.00,987.79,61.17,0.0000,178,0.296,40,6,0.574,265028,0
2025-11-15 04:26:09,3694,003,2.1.0,4.039,22.96,987.70,61.24,0.0000,79,0.132,40,12,0.859,265028,0
2025-11-15 04:36:12,3686,003,2.1.0,4.037,22.91,987.59,60.43,0.0000,5,0.008,40,14,0.991,265028,0
2025-11-15 04:46:15,3686,003,2.1.0,4.040,22.90,987.66,60.77,0.0000,79,0.131,40,10,0.835,265028,0
2025-11-15 04:56:18,3686,003,2.1.0,4.039,22.91,987.51,62.49,0.0000,142,0.236,40,8,0.693,265028,0
2025-11-15 05:06:21,3694,003,2.1.0,4.039,22.96,987.31,62.23,0.0000,181,0.301,40,5,0.525,265028,0
2025-11-15 05:16:24,3686,003,2.1.0,4.037,22.90,987.35,60.73,0.0000,12,0.020,40,15,0.980,265028,0
2025-11-15 05:26:27,3686,003,2.1.0,4.040,22.81,987.20,60.83,0.0000,1,0.002,40,14,0.998,265028,0
2025-11-15 05:36:30,3686,003,2.1.0,4.039,22.77,986.89,60.90,0.0000,52,0.087,40,12,0.902,265028,0
2025-11-15 05:46:33,3694,003,2.1.0,4.039,22.72,986.78,60.43,0.0000,21,0.035,40,14,0.964,265028,0
2025-11-15 05:56:35,3686,003,2.1.0,4.039,22.72,986.87,60.69,0.0000,36,0.060,40,13,0.935,265028,0
2025-11-15 06:06:38,3686,003,2.1.0,4.040,22.68,986.97,60.28,2.1348,1,0.002,40,15,0.998,265028,0
2025-11-15 06:16:41,3686,003,2.1.0,4.039,22.71,986.87,60.54,2.1384,28,0.047,40,13,0.949,265028,0
2025-11-15 06:26:44,3686,003,2.1.0,4.040,22.71,986.76,60.20,2.1420,0,0.000,40,15,1.000,265028,0
2025-11-15 06:36:47,3686,003,2.1.0,4.039,22.72,986.84,60.58,2.1312,0,0.000,40,15,1.000,265028,0
2025-11-15 06:47:47,3686,003,2.1.0,4.037,22.85,986.76,60.29,2.1240,0,0.000,40,15,1.000,265028,0
2025-11-15 06:57:49,3686,003,2.1.0,4.037,22.82,986.77,59.75,2.1168,0,0.000,40,15,1.000,265028,0
2025-11-15 07:07:52,3686,003,2.1.0,4.039,22.79,986.83,60.45,2.1168,0,0.000,40,15,1.000,265028,0
2025-11-15 07:17:55,3686,003,2.1.0,4.039,22.80,986.71,59.77,2.0736,18,0.030,40,14,0.969,265028,0
2025-11-15 07:27:58,3694,003,2.1.0,4.035,22.82,986.91,61.80,1.0224,9,0.015,40,15,0.985,265028,0
2025-11-15 07:38:01,3686,003,2.1.0,4.039,22.95,986.83,61.58,2.1672,249,0.415,40,5,0.445,265028,0
2025-11-15 07:48:03,3686,003,2.1.0,4.037,22.97,986.73,61.10,2.1348,35,0.058,40,11,0.926,265028,0
2025-11-15 07:58:07,3686,003,2.1.0,4.040,22.94,986.58,60.25,2.1564,0,0.000,40,15,1.000,265028,0
2025-11-15 08:08:10,3686,003,2.1.0,4.039,22.93,986.44,59.91,2.1564,0,0.000,40,15,1.000,265028,0
2025-11-15 08:18:13,3686,003,2.1.0,4.039,22.89,986.36,59.79,2.1528,0,0.000,40,15,1.000,265028,0
2025-11-15 08:28:15,3686,003,2.1.0,4.040,22.98,986.36,60.98,2.1528,99,0.165,40,9,0.784,265028,0
2025-11-15 08:38:18,3686,003,2.1.0,4.037,22.95,986.32,60.73,2.1600,0,0.000,40,15,1.000,265028,0
2025-11-15 08:48:22,3686,003,2.1.0,4.039,22.93,986.29,60.50,2.1564,0,0.000,40,15,1.000,265028,0
