datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-15 00:09:01,3641,009,2.1.0,4.036,23.24,989.90,64.58,0.0000,137,0.228,40,9,0.724,265096,0
2025-11-15 00:19:04,3640,009,2.1.0,4.036,23.31,989.90,64.67,0.0000,208,0.346,40,1,0.161,265096,0
2025-11-15 00:29:06,3644,009,2.1.0,4.035,23.32,989.66,64.62,0.0000,120,0.200,40,4,0.571,265096,0
2025-11-15 00:39:10,3642,009,2.1.0,4.035,23.27,989.31,64.12,0.0000,34,0.057,40,12,0.934,265096,0
2025-11-15 00:49:13,3641,009,2.1.0,4.034,23.27,989.21,63.81,0.0000,48,0.080,40,12,0.909,265096,0
2025-11-15 00:59:16,3640,009,2.1.0,4.035,23.23,989.50,63.59,0.0000,1,0.002,40,15,0.998,265096,0
2025-11-15 01:09:19,3639,009,2.1.0,4.035,23.20,989.37,63.61,0.0000,1,0.002,40,15,0.998,265096,0
2025-11-15 01:19:21,3641,009,2.1.0,4.036,23.17,989.33,63.63,0.0000,73,0.121,40,9,0.831,265096,0
2025-11-15 01:29:25,3640,009,2.1.0,4.035,23.15,989.28,63.49,0.0000,12,0.020,40,14,0.979,265096,0
2025-11-15 01:39:28,3640,009,2.1.0,4.035,23.15,989.16,63.67,0.0000,25,0.042,40,12,0.950,265096,0
2025-11-15 01:49:31,3640,009,2.1.0,4.034,23.15,989.14,64.09,0.0000,23,0.038,40,11,0.950,265096,0
2025-11-15 01:59:33,3641,009,2.1.0,4.035,23.13,989.16,63.78,0.0000,26,0.043,40,13,0.952,265096,0
2025-11-15 02:09:37,3640,009,2.1.0,4.034,23.09,988.82,63.58,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 02:19:40,3639,009,2.1.0,4.035,23.09,988.66,64.07,0.0000,113,0.188,40,9,0.761,265096,0
2025-11-15 02:29:43,3638,009,2.1.0,4.036,23.07,988.71,63.62,0.0000,2,0.003,40,15,0.997,265096,0
2025-11-15 02:39:46,3641,009,2.1.0,4.035,23.04,988.70,63.47,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 02:50:46,3640,009,2.1.0,4.035,23.16,988.60,63.27,0.0000,11,0.018,40,12,0.978,265096,0
2025-11-15 03:00:49,3639,009,2.1.0,4.034,23.10,988.43,63.02,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 03:10:52,3641,009,2.1.0,4.035,23.08,988.38,63.20,0.0000,0,0.000,40,15,1.000,265096,0
2025-11-15 03:20:55,3641,009,2.1.0,4.035,23.08,988.48,63.33,0.0000,3,0.005,40,14,0.995,265096,0
2025-11-15 03:30:58,3640,009,2.1.0,4.034,23.08,988.40,64.10,0.0000,50,0.083,40,9,0.878,265096,0
2025-11-15 03:41:00,3639,009,2.1.0,4.035,23.07,988.36,63.89,0.0000,11,0.018,40,12,0.978,265096,0
2025-11-15 03:51:03,3641,009,2.1.0,4.034,23.10,988.05,64.39,0.0000,99,0.165,40,7,0.739,265096,0
2025-11-15 04:01:06,3640,009,2.1.0,4.034,23.11,987.95,63.75,0.0000,21,0.035,40,13,0.961,265096,0
2025-11-15 04:11:09,3640,009,2.1.0,4.034,23.09,987.90,64.04,0.0000,10,0.017,40,13,0.981,265096,0
2025-11-15 04:21:13,3639,009,2.1.0,4.035,23.08,987.71,64.12,0.0000,71,0.118,40,11,0.861,265096,0
2025-11-15 04:31:15,3641,009,2.1.0,4.034,23.08,987.72,63.17,0.0000,3,0.005,40,15,0.995,265096,0
2025-11-15 04:41:18,3640,009,2.1.0,4.034,23.08,987.74,63.67,0.0000,89,0.148,40,6,0.729,265096,0
2025-11-15 04:51:21,3639,009,2.1.0,4.034,23.13,987.63,65.09,0.0000,234,0.389,40,2,0.255,265096,0
2025-11-15 05:01:24,3649,009,2.1.0,4.035,23.13,987.47,65.76,0.0000,121,0.201,40,6,0.665,265096,0
2025-11-15 05:11:27,3640,009,2.1.0,4.034,23.14,987.31,64.90,0.0000,120,0.200,40,8,0.727,265096,0
2025-11-15 05:21:31,3643,009,2.1.0,4.034,23.16,987.29,64.34,0.0000,187,0.311,40,4,0.461,265096,0
2025-11-15 05:31:33,3641,009,2.1.0,4.034,23.10,987.17,63.91,0.0000,15,0.025,40,13,0.972,265096,0
2025-11-15 05:41:36,3639,009,2.1.0,4.035,23.04,986.78,64.06,0.0000,71,0.118,40,10,0.849,265096,0
2025-11-15 05:51:39,3641,009,2.1.0,4.034,23.03,986.82,64.11,0.0000,75,0.125,40,10,0.842,265096,0
2025-11-15 06:01:42,3641,009,2.1.0,4.032,23.02,986.91,64.66,1.0980,183,0.304,40,3,0.396,265096,0
2025-11-15 06:11:45,3640,009,2.1.0,4.035,23.06,986.95,65.04,0.8532,139,0.231,40,7,0.668,265096,0
2025-11-15 06:21:48,3639,009,2.1.0,4.035,23.04,986.94,64.92,1.0548,105,0.175,40,8,0.753,265096,0
2025-11-15 06:31:51,3641,009,2.1.0,4.034,23.06,986.92,64.67,1.0440,133,0.222,40,6,0.643,265096,0
2025-11-15 06:41:54,3640,009,2.1.0,4.034,23.01,986.82,64.60,1.1232,21,0.035,40,14,0.964,265096,0
2025-11-15 06:52:55,3640,009,2.1.0,4.034,23.08,986.81,64.17,1.1376,0,0.000,40,15,1.000,265096,0
2025-11-15 07:02:59,3639,009,2.1.0,4.032,22.97,986.73,63.97,1.1376,0,0.000,40,15,1.000,265096,0
2025-11-15 07:13:02,3641,009,2.1.0,4.034,22.91,986.78,63.87,1.1340,0,0.000,40,15,1.000,265096,0
2025-11-15 07:23:05,3639,009,2.1.0,4.032,22.86,986.84,63.56,1.1340,0,0.000,40,15,1.000,265096,0
2025-11-15 07:33:08,3639,009,2.1.0,4.032,22.82,986.83,63.39,1.1340,0,0.000,40,15,1.000,265096,0
2025-11-15 07:43:10,3641,009,2.1.0,4.035,22.78,986.83,63.90,1.1160,0,0.000,40,15,1.000,265096,0
2025-11-15 07:53:13,3640,009,2.1.0,4.032,22.78,986.50,64.36,0.6840,51,0.085,40,11,0.896,265096,0
2025-11-15 08:03:17,3647,009,2.1.0,4.032,22.86,986.48,65.24,0.9936,79,0.131,40,10,0.835,265096,0
2025-11-15 08:13:20,3649,009,2.1.0,4.032,23.07,986.50,64.80,1.3896,133,0.221,40,6,0.643,265096,0
2025-11-15 08:23:22,3648,009,2.1.0,4.032,23.07,986.44,64.58,1.3068,276,0.459,40,2,0.225,265096,0
2025-11-15 08:33:25,3640,009,2.1.0,4.035,23.19,986.38,66.23,1.0728,194,0.323,40,2,0.292,265096,0
2025-11-15 08:43:28,3640,009,2.1.0,4.035,23.22,986.43,65.08,1.0872,9,0.015,40,12,0.982,265096,0
2025-11-15 08:53:31,3641,009,2.1.0,4.034,23.19,986.41,64.64,1.0872,2,0.003,40,14,0.996,265096,0
2025-11-15 09:03:35,3641,009,2.1.0,4.034,23.14,986.39,64.34,1.1016,5,0.008,40,14,0.991,265096,0
2025-11-15 09:13:38,3640,009,2.1.0,4.034,23.11,986.23,64.23,1.1052,1,0.002,40,15,0.998,265096,0
2025-11-15 09:23:41,3641,009,2.1.0,4.032,23.06,986.13,64.00,1.1448,1,0.002,40,14,0.998,265096,0
2025-11-15 09:33:43,3640,009,2.1.0,4.031,23.03,986.06,63.84,1.1520,18,0.030,40,13,0.967,265096,0
2025-11-15 09:43:47,3639,009,2.1.0,4.034,23.00,986.03,63.62,1.1340,3,0.005,40,14,0.995,265096,0
2025-11-15 09:53:50,3641,009,2.1.0,4.032,22.94,985.80,63.44,1.1772,0,0.000,40,15,1.000,265096,0
2025-11-15 10:03:53,3640,009,2.1.0,4.034,22.90,986.07,63.50,1.1664,0,0.000,40,15,1.000,265096,0
2025-11-15 10:13:56,3639,009,2.1.0,4.032,22.86,985.98,63.59,1.1664,3,0.005,40,15,0.995,265096,0
