datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-15 00:04:30,3657,004,2.1.0,4.008,22.79,989.84,62.45,0.0000,111,0.185,40,9,0.764,265028,0
2025-11-15 00:14:32,3657,004,2.1.0,4.009,22.88,989.76,61.99,0.0000,276,0.460,40,2,0.225,265028,0
2025-11-15 00:24:35,3657,004,2.1.0,4.008,22.93,989.62,62.28,0.0000,168,0.280,40,5,0.543,265028,0
2025-11-15 00:34:37,3657,004,2.1.0,4.006,22.93,989.30,61.89,0.0000,239,0.398,40,3,0.334,265028,0
2025-11-15 00:44:40,3657,004,2.1.0,4.008,22.90,988.93,62.35,0.0000,187,0.312,40,3,0.391,265028,0
2025-11-15 00:54:42,3665,004,2.1.0,4.006,22.90,989.14,61.59,0.0000,184,0.306,40,1,0.179,265028,0
2025-11-15 01:04:45,3657,004,2.1.0,4.009,22.87,989.26,60.78,0.0000,27,0.045,40,9,0.930,265028,0
2025-11-15 01:14:47,3657,004,2.1.0,4.009,22.84,989.21,60.94,0.0000,2,0.003,40,14,0.996,265028,0
2025-11-15 01:24:50,3657,004,2.1.0,4.008,22.79,989.14,60.86,0.0000,12,0.020,40,13,0.977,265028,0
2025-11-15 01:34:52,3657,004,2.1.0,4.008,22.77,988.95,60.21,0.0000,4,0.007,40,14,0.993,265028,0
2025-11-15 01:44:54,3657,004,2.1.0,4.008,22.76,988.99,60.18,0.0000,14,0.023,40,14,0.976,265028,0
2025-11-15 01:54:57,3663,004,2.1.0,4.008,22.75,988.91,60.04,0.0000,8,0.013,40,13,0.985,265028,0
2025-11-15 02:05:00,3656,004,2.1.0,4.008,22.73,988.78,60.32,0.0000,49,0.082,40,10,0.891,265028,0
2025-11-15 02:15:02,3656,004,2.1.0,4.006,22.77,988.54,60.27,0.0000,31,0.052,40,11,0.934,265028,0
2025-11-15 02:25:05,3656,004,2.1.0,4.008,22.78,988.42,60.31,0.0000,20,0.033,40,12,0.960,265028,0
2025-11-15 02:35:07,3657,004,2.1.0,4.006,22.82,988.56,60.30,0.0000,45,0.075,40,10,0.899,265028,0
2025-11-15 02:46:06,3657,004,2.1.0,4.006,22.96,988.35,60.04,0.0000,47,0.079,40,10,0.895,265028,0
2025-11-15 02:56:09,3656,004,2.1.0,4.006,22.88,988.25,59.96,0.0000,21,0.035,40,12,0.958,265028,0
2025-11-15 03:06:12,3658,004,2.1.0,4.005,22.89,988.27,60.17,0.0000,57,0.095,40,8,0.849,265028,0
2025-11-15 03:16:14,3663,004,2.1.0,4.005,22.90,988.23,60.01,0.0000,29,0.048,40,13,0.947,265028,0
2025-11-15 03:26:17,3657,004,2.1.0,4.006,22.91,988.19,59.77,0.0000,32,0.053,40,13,0.942,265028,0
2025-11-15 03:36:20,3656,004,2.1.0,4.004,22.89,988.19,60.25,0.0000,49,0.082,40,9,0.880,265028,0
2025-11-15 03:46:23,3659,004,2.1.0,4.006,22.90,987.99,59.76,0.0000,43,0.072,40,10,0.903,265028,0
2025-11-15 03:56:26,3656,004,2.1.0,4.005,22.90,987.86,60.50,0.0000,78,0.130,40,9,0.822,265028,0
2025-11-15 04:06:28,3657,004,2.1.0,4.006,22.90,987.74,59.80,0.0000,35,0.058,40,11,0.926,265028,0
2025-11-15 04:16:31,3656,004,2.1.0,4.006,22.87,987.59,59.54,0.0000,29,0.048,40,12,0.943,265028,0
2025-11-15 04:26:34,3666,004,2.1.0,4.006,22.88,987.44,60.52,0.0000,96,0.160,40,5,0.676,265028,0
2025-11-15 04:36:36,3657,004,2.1.0,4.006,22.89,987.36,61.16,0.0000,248,0.413,40,2,0.244,265028,0
2025-11-15 04:46:39,3656,004,2.1.0,4.006,22.88,987.34,61.08,0.0000,195,0.325,40,4,0.451,265028,0
2025-11-15 04:56:42,3666,004,2.1.0,4.006,22.89,987.32,61.47,0.0000,220,0.366,40,4,0.421,265028,0
2025-11-15 05:06:44,3658,004,2.1.0,4.006,22.93,987.09,63.67,0.0000,292,0.486,40,2,0.215,265028,0
2025-11-15 05:16:47,3657,004,2.1.0,4.005,22.83,987.15,62.67,0.0000,82,0.136,40,7,0.773,265028,0
2025-11-15 05:26:50,3665,004,2.1.0,4.004,22.89,987.05,62.75,0.0000,307,0.510,40,3,0.281,265028,0
2025-11-15 05:36:53,3667,004,2.1.0,4.005,22.87,986.78,61.98,0.0000,191,0.318,40,7,0.594,265028,0
2025-11-15 05:46:56,3656,004,2.1.0,4.005,22.82,986.59,61.77,0.0000,136,0.226,40,7,0.673,265028,0
2025-11-15 05:56:59,3657,004,2.1.0,4.004,22.78,986.70,61.13,0.0000,19,0.032,40,12,0.962,265028,0
