datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot,BEAM,file_date,source_file,Mouse_ID
2025-11-15 00:03:56,3685,3,2.1.0,4.039,22.9,990.01,62.9,0.0,124,0.206,40,9,0.744,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 00:13:58,3694,3,2.1.0,4.04,23.17,990.01,64.41,0.0,262,0.436,40,3,0.314,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 00:24:02,3686,3,2.1.0,4.039,23.08,989.75,61.68,0.0,60,0.1,40,12,0.889,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 00:34:04,3686,3,2.1.0,4.041,23.02,989.5,61.95,0.0,46,0.077,40,12,0.913,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 00:44:07,3686,3,2.1.0,4.04,22.97,989.13,61.45,0.0,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 00:54:10,3686,3,2.1.0,4.04,22.94,989.33,60.81,0.0,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 01:04:13,3686,3,2.1.0,4.04,22.94,989.42,61.37,0.0,43,0.072,40,12,0.918,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 01:14:16,3686,3,2.1.0,4.04,22.94,989.37,61.2,0.0,61,0.101,40,10,0.868,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 01:24:19,3686,3,2.1.0,4.037,22.93,989.37,61.12,0.0,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 01:34:21,3686,3,2.1.0,4.04,22.93,989.24,61.67,0.0,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 01:44:25,3686,3,2.1.0,4.041,22.94,989.12,60.75,0.0,15,0.025,40,14,0.974,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 01:54:28,3686,3,2.1.0,4.036,22.93,989.05,60.26,0.0,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 02:04:31,3686,3,2.1.0,4.04,22.95,989.05,61.23,0.0,17,0.028,40,13,0.968,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 02:14:34,3686,3,2.1.0,4.041,22.95,988.84,60.55,0.0,9,0.015,40,14,0.984,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 02:24:37,3686,3,2.1.0,4.039,22.94,988.52,60.29,0.0,14,0.023,40,14,0.976,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 02:34:40,3686,3,2.1.0,4.04,22.96,988.69,59.89,0.0,48,0.08,40,13,0.915,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 02:45:40,3686,3,2.1.0,4.037,23.06,988.52,59.95,0.0,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 02:55:44,3686,3,2.1.0,4.039,23.0,988.44,60.6,0.0,44,0.073,40,13,0.922,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 03:05:47,3686,3,2.1.0,4.037,23.05,988.48,61.17,0.0,81,0.135,40,12,0.856,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 03:15:50,3686,3,2.1.0,4.037,23.05,988.45,60.87,0.0,31,0.052,40,14,0.948,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 03:25:52,3686,3,2.1.0,4.04,23.0,988.4,60.45,0.0,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 03:35:55,3686,3,2.1.0,4.039,23.01,988.35,60.57,0.0,17,0.028,40,14,0.971,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 03:45:57,3686,3,2.1.0,4.037,22.98,988.2,60.53,0.0,9,0.015,40,14,0.984,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 03:56:01,3686,3,2.1.0,4.039,23.0,988.01,60.62,0.0,29,0.048,40,14,0.951,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 04:06:04,3686,3,2.1.0,4.039,22.95,987.93,61.02,0.0,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 04:16:06,3686,3,2.1.0,4.039,23.0,987.79,61.17,0.0,178,0.296,40,6,0.574,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 04:26:09,3694,3,2.1.0,4.039,22.96,987.7,61.24,0.0,79,0.132,40,12,0.859,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 04:36:12,3686,3,2.1.0,4.037,22.91,987.59,60.43,0.0,5,0.008,40,14,0.991,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 04:46:15,3686,3,2.1.0,4.04,22.9,987.66,60.77,0.0,79,0.131,40,10,0.835,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 04:56:18,3686,3,2.1.0,4.039,22.91,987.51,62.49,0.0,142,0.236,40,8,0.693,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 05:06:21,3694,3,2.1.0,4.039,22.96,987.31,62.23,0.0,181,0.301,40,5,0.525,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 05:16:24,3686,3,2.1.0,4.037,22.9,987.35,60.73,0.0,12,0.02,40,15,0.98,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 05:26:27,3686,3,2.1.0,4.04,22.81,987.2,60.83,0.0,1,0.002,40,14,0.998,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 05:36:30,3686,3,2.1.0,4.039,22.77,986.89,60.9,0.0,52,0.087,40,12,0.902,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 05:46:33,3694,3,2.1.0,4.039,22.72,986.78,60.43,0.0,21,0.035,40,14,0.964,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 05:56:35,3686,3,2.1.0,4.039,22.72,986.87,60.69,0.0,36,0.06,40,13,0.935,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 06:06:38,3686,3,2.1.0,4.04,22.68,986.97,60.28,2.1348,1,0.002,40,15,0.998,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 06:16:41,3686,3,2.1.0,4.039,22.71,986.87,60.54,2.1384,28,0.047,40,13,0.949,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 06:26:44,3686,3,2.1.0,4.04,22.71,986.76,60.2,2.142,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 06:36:47,3686,3,2.1.0,4.039,22.72,986.84,60.58,2.1312,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 06:47:47,3686,3,2.1.0,4.037,22.85,986.76,60.29,2.124,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 06:57:49,3686,3,2.1.0,4.037,22.82,986.77,59.75,2.1168,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 07:07:52,3686,3,2.1.0,4.039,22.79,986.83,60.45,2.1168,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 07:17:55,3686,3,2.1.0,4.039,22.8,986.71,59.77,2.0736,18,0.03,40,14,0.969,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 07:27:58,3694,3,2.1.0,4.035,22.82,986.91,61.8,1.0224,9,0.015,40,15,0.985,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 07:38:01,3686,3,2.1.0,4.039,22.95,986.83,61.58,2.1672,249,0.415,40,5,0.445,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 07:48:03,3686,3,2.1.0,4.037,22.97,986.73,61.1,2.1348,35,0.058,40,11,0.926,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 07:58:07,3686,3,2.1.0,4.04,22.94,986.58,60.25,2.1564,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 08:08:10,3686,3,2.1.0,4.039,22.93,986.44,59.91,2.1564,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 08:18:13,3686,3,2.1.0,4.039,22.89,986.36,59.79,2.1528,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 08:28:15,3686,3,2.1.0,4.04,22.98,986.36,60.98,2.1528,99,0.165,40,9,0.784,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 08:38:18,3686,3,2.1.0,4.037,22.95,986.32,60.73,2.16,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 08:48:22,3686,3,2.1.0,4.039,22.93,986.29,60.5,2.1564,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 08:58:24,3686,3,2.1.0,4.037,22.92,986.43,60.51,2.1528,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 09:08:27,3686,3,2.1.0,4.039,22.9,986.4,60.43,2.1528,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 09:18:30,3686,3,2.1.0,4.037,22.88,986.1,60.22,2.1528,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 09:28:33,3686,3,2.1.0,4.039,22.88,986.08,60.16,2.1636,48,0.08,40,12,0.909,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 09:38:36,3686,3,2.1.0,4.036,22.84,986.09,59.86,2.1456,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 09:48:40,3686,3,2.1.0,4.039,22.79,985.77,59.65,2.1528,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 09:58:43,3686,3,2.1.0,4.037,22.75,985.98,60.45,1.9152,13,0.022,40,14,0.977,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 10:08:46,3687,3,2.1.0,4.036,22.72,986.09,59.58,2.0016,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 10:18:48,3686,3,2.1.0,4.036,22.67,985.8,59.22,2.0016,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 10:28:51,3686,3,2.1.0,4.037,22.61,985.71,59.2,2.0016,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 10:38:54,3686,3,2.1.0,4.037,22.56,985.49,59.04,2.0088,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 10:49:53,3686,3,2.1.0,4.035,22.63,985.22,58.76,2.0088,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 10:59:56,3686,3,2.1.0,4.036,22.54,985.11,58.93,2.0088,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 11:09:59,3686,3,2.1.0,4.036,22.48,984.91,59.04,2.0088,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 11:20:02,3686,3,2.1.0,4.037,22.43,984.83,58.51,2.0088,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 11:30:05,3686,3,2.1.0,4.037,22.42,984.62,59.35,2.0052,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 11:40:07,3686,3,2.1.0,4.036,22.41,984.63,58.86,2.0016,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 11:50:10,3686,3,2.1.0,4.037,22.41,984.27,59.36,2.0016,1,0.002,40,14,0.998,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 12:00:13,3687,3,2.1.0,4.037,22.41,984.0,58.89,2.0016,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 12:10:16,3686,3,2.1.0,4.036,22.41,984.08,58.79,2.0016,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 12:20:19,3686,3,2.1.0,4.036,22.43,983.98,59.57,2.016,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 12:30:23,3686,3,2.1.0,4.037,22.49,983.94,60.26,1.8792,64,0.106,40,12,0.882,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 12:40:25,3686,3,2.1.0,4.037,22.53,983.81,59.64,1.9224,19,0.032,40,13,0.965,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 12:50:29,3686,3,2.1.0,4.035,22.54,983.69,59.78,1.9188,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 13:00:32,3686,3,2.1.0,4.035,22.54,983.66,59.81,1.9152,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 13:10:35,3686,3,2.1.0,4.035,22.55,983.65,59.13,1.9152,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 13:20:37,3686,3,2.1.0,4.037,22.55,983.49,59.56,1.9152,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 13:30:41,3686,3,2.1.0,4.036,22.55,983.44,59.52,1.9188,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 13:40:43,3686,3,2.1.0,4.037,22.55,983.3,59.0,1.9152,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 13:50:46,3686,3,2.1.0,4.037,22.56,983.31,58.9,1.9584,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 14:00:49,3694,3,2.1.0,4.036,22.56,983.17,59.5,1.5624,5,0.008,40,14,0.991,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 14:10:52,3686,3,2.1.0,4.037,22.59,983.27,58.96,1.944,3,0.005,40,15,0.995,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 14:20:55,3686,3,2.1.0,4.036,22.6,983.39,59.36,1.9512,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 14:30:58,3686,3,2.1.0,4.034,22.6,983.37,59.25,1.9656,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 14:41:01,3686,3,2.1.0,4.035,22.62,983.39,59.38,1.98,16,0.027,40,14,0.972,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 14:52:00,3686,3,2.1.0,4.036,22.76,983.42,58.8,1.9872,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 15:02:02,3686,3,2.1.0,4.036,22.71,983.62,59.14,1.9872,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 15:12:05,3686,3,2.1.0,4.036,22.69,983.73,58.66,1.9872,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 15:22:08,3686,3,2.1.0,4.035,22.69,983.81,58.98,1.9872,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 15:32:11,3686,3,2.1.0,4.035,22.71,983.95,59.54,2.0232,36,0.06,40,12,0.93,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
2025-11-15 15:42:14,3686,3,2.1.0,4.037,22.73,983.98,59.17,2.0304,0,0.0,40,15,1.0,265028,0,003,2025-11-15,BEAM003_2025111500.csv,ChocoHFD_001_3
