datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot,BEAM,file_date,source_file,Mouse_ID
2025-11-15 00:02:39,3616,16,2.1.0,4.14,21.95,989.59,68.08,0.0,2,0.003,40,14,0.996,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 00:12:43,3612,16,2.1.0,4.141,21.91,989.43,68.53,0.0,1,0.002,40,14,0.998,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 00:22:46,3612,16,2.1.0,4.142,21.91,989.24,69.01,0.0,1,0.002,40,15,0.998,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 00:32:49,3613,16,2.1.0,4.141,21.92,989.05,68.94,0.0,5,0.008,40,14,0.991,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 00:42:52,3624,16,2.1.0,4.141,22.0,988.69,69.98,0.0,147,0.244,40,8,0.685,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 00:52:56,3616,16,2.1.0,4.14,22.05,988.83,71.13,0.0,217,0.361,40,1,0.156,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 01:02:58,3612,16,2.1.0,4.14,22.19,989.0,69.92,0.0,330,0.549,40,0,0.0,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 01:13:02,3620,16,2.1.0,4.141,22.14,988.91,69.47,0.0,185,0.308,40,4,0.464,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 01:23:05,3612,16,2.1.0,4.137,22.14,988.86,69.55,0.0,84,0.14,40,11,0.84,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 01:33:08,3612,16,2.1.0,4.14,22.08,988.68,68.42,0.0,0,0.0,40,15,1.0,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 01:43:11,3612,16,2.1.0,4.139,22.03,988.63,68.19,0.0,0,0.0,40,15,1.0,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 01:53:14,3616,16,2.1.0,4.139,21.99,988.7,68.32,0.0,2,0.003,40,14,0.996,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 02:03:17,3612,16,2.1.0,4.139,21.95,988.59,68.09,0.0,0,0.0,40,15,1.0,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 02:13:20,3616,16,2.1.0,4.139,21.94,988.3,68.4,0.0,26,0.043,40,13,0.952,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 02:23:23,3616,16,2.1.0,4.139,21.95,988.15,69.03,0.0,0,0.0,40,15,1.0,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 02:33:26,3616,16,2.1.0,4.14,22.02,988.23,70.87,0.0,179,0.298,40,5,0.528,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 02:43:29,3612,16,2.1.0,4.136,21.98,988.13,68.84,0.0,21,0.035,40,13,0.961,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 02:54:30,3616,16,2.1.0,4.136,22.12,988.04,68.69,0.0,95,0.159,40,9,0.791,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 03:04:32,3612,16,2.1.0,4.135,22.03,987.97,68.06,0.0,0,0.0,40,15,1.0,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 03:14:35,3616,16,2.1.0,4.134,21.97,987.87,68.4,0.0,1,0.002,40,15,0.998,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 03:24:39,3613,16,2.1.0,4.136,22.0,987.9,69.9,0.0,48,0.08,40,12,0.909,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 03:34:41,3612,16,2.1.0,4.136,22.06,987.95,69.44,0.0,144,0.24,40,6,0.625,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 03:44:45,3616,16,2.1.0,4.135,22.04,987.8,68.45,0.0,43,0.072,40,11,0.911,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 03:54:48,3624,16,2.1.0,4.135,22.05,987.6,68.74,0.0,100,0.166,40,10,0.8,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 04:04:52,3624,16,2.1.0,4.137,22.1,987.46,69.0,0.0,173,0.288,40,7,0.618,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 04:14:54,3616,16,2.1.0,4.135,22.05,987.28,67.69,0.0,82,0.136,40,8,0.796,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 04:24:57,3616,16,2.1.0,4.135,22.04,987.17,67.85,0.0,99,0.165,40,6,0.708,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 04:35:01,3616,16,2.1.0,4.135,22.03,987.15,68.8,0.0,135,0.225,40,7,0.675,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 04:45:04,3620,16,2.1.0,4.135,22.09,987.11,69.12,0.0,268,0.446,40,3,0.309,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 04:55:07,3616,16,2.1.0,4.134,22.16,987.06,69.6,0.0,193,0.321,40,6,0.554,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 05:05:10,3624,16,2.1.0,4.134,22.2,986.86,69.78,0.0,285,0.474,40,2,0.219,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 05:15:12,3612,16,2.1.0,4.135,22.09,986.82,69.2,0.0,95,0.158,40,8,0.771,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 05:25:15,3612,16,2.1.0,4.134,21.98,986.75,68.36,0.0,5,0.008,40,13,0.99,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
2025-11-15 05:35:18,3616,16,2.1.0,4.135,21.87,986.58,68.47,0.0,0,0.0,40,15,1.0,265096,0,016,2025-11-15,BEAM016_2025111500.csv,ChocoHFD_001_16
