datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot,BEAM,file_date,source_file,Mouse_ID
2025-11-15 00:02:02,3639,14,2.1.0,4.068,22.41,989.28,71.78,0.0,209,0.347,40,2,0.277,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 00:12:05,3631,14,2.1.0,4.071,22.41,989.17,75.72,0.0,215,0.357,40,3,0.358,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 00:22:08,3631,14,2.1.0,4.074,22.38,989.13,76.5,0.0,221,0.368,40,2,0.266,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 00:32:12,3631,14,2.1.0,4.073,22.31,988.79,74.8,0.0,136,0.226,40,9,0.726,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 00:42:15,3639,14,2.1.0,4.07,22.43,988.52,73.32,0.0,292,0.485,40,1,0.12,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 00:52:19,3631,14,2.1.0,4.073,22.54,988.61,77.32,0.0,230,0.383,40,2,0.258,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 01:02:22,3631,14,2.1.0,4.071,22.57,988.74,73.53,0.0,129,0.214,40,5,0.608,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 01:12:25,3639,14,2.1.0,4.073,22.49,988.75,70.57,0.0,22,0.037,40,11,0.952,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 01:22:28,3631,14,2.1.0,4.071,22.55,988.6,70.42,0.0,136,0.226,40,7,0.673,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 01:32:32,3631,14,2.1.0,4.071,22.52,988.49,69.23,0.0,28,0.047,40,13,0.949,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 01:42:35,3631,14,2.1.0,4.071,22.48,988.45,68.64,0.0,2,0.003,40,14,0.996,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 01:52:38,3633,14,2.1.0,4.071,22.45,988.44,67.72,0.0,3,0.005,40,14,0.995,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 02:02:41,3631,14,2.1.0,4.071,22.52,988.36,70.22,0.0,104,0.173,40,7,0.729,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 02:12:45,3630,14,2.1.0,4.071,22.66,988.09,70.67,0.0,247,0.41,40,1,0.139,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 02:22:48,3630,14,2.1.0,4.071,22.6,987.88,70.24,0.0,61,0.101,40,10,0.868,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 02:32:52,3632,14,2.1.0,4.071,22.52,988.02,68.58,0.0,2,0.003,40,14,0.996,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 02:42:56,3631,14,2.1.0,4.073,22.48,987.82,67.66,0.0,9,0.015,40,14,0.984,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 02:53:56,3630,14,2.1.0,4.07,22.57,987.78,66.52,0.0,1,0.002,40,14,0.998,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 03:03:59,3632,14,2.1.0,4.07,22.53,987.77,67.18,0.0,33,0.055,40,12,0.936,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 03:14:03,3640,14,2.1.0,4.071,22.58,987.63,67.72,0.0,68,0.113,40,12,0.876,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
2025-11-15 03:24:06,3631,14,2.1.0,4.07,22.62,987.64,68.4,0.0,215,0.357,40,3,0.358,265096,0,014,2025-11-15,BEAM014_2025111500.csv,ChocoHFD_001_14
