datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot,BEAM,file_date,source_file,Mouse_ID
2025-11-15 00:04:22,3635,20,2.1.0,4.049,22.04,989.72,66.29,0.0,267,0.444,40,0,0.0,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 00:14:24,3636,20,2.1.0,4.049,21.99,989.72,65.33,0.0,14,0.023,40,11,0.969,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 00:24:28,3636,20,2.1.0,4.048,21.98,989.54,65.9,0.0,116,0.193,40,9,0.756,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 00:34:31,3632,20,2.1.0,4.048,21.96,989.3,65.17,0.0,0,0.0,40,15,1.0,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 00:44:34,3631,20,2.1.0,4.049,21.95,988.95,64.94,0.0,30,0.05,40,10,0.93,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 00:54:37,3643,20,2.1.0,4.05,22.0,989.19,65.32,0.0,133,0.221,40,5,0.601,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 01:04:40,3641,20,2.1.0,4.048,21.99,989.21,65.57,0.0,101,0.168,40,6,0.704,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 01:14:43,3631,20,2.1.0,4.048,22.02,989.17,65.01,0.0,56,0.093,40,10,0.877,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 01:24:46,3635,20,2.1.0,4.048,22.03,989.13,65.03,0.0,75,0.125,40,8,0.81,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 01:34:49,3635,20,2.1.0,4.046,22.08,988.93,65.69,0.0,214,0.356,40,4,0.428,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 01:44:53,3635,20,2.1.0,4.049,22.07,988.95,65.41,0.0,72,0.12,40,10,0.847,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 01:54:56,3636,20,2.1.0,4.048,22.04,988.95,65.63,0.0,30,0.05,40,10,0.93,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 02:04:59,3635,20,2.1.0,4.048,22.02,988.79,64.82,0.0,26,0.043,40,11,0.944,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
2025-11-15 02:15:02,3631,20,2.1.0,4.049,22.03,988.5,65.38,0.0,70,0.116,40,7,0.8,265096,0,020,2025-11-15,BEAM020_2025111500.csv,ChocoHFD_001_20
